Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
25500	-894.9838	-894.307	-0.6768015	0.6459404	0.0308611	0.0308611	0.0796513	0.9203487	1e-06	0.0796513	1e-06	1e-06	0.920349	1e-06	0.0796513	0.920349
26000	-832.7461	-832.2459	-0.5002074	0.4819901	0.0182173	0.0182173	0.1024269	0.8975731	1e-06	0.102427	1e-06	1e-06	0.897573	1e-06	0.102427	0.897573
26500	-847.3804	-846.8328	-0.5475955	0.545888	0.00170744	0.00170744	0.08537345	0.9146266	1e-06	0.0853734	1e-06	1e-06	0.914627	1e-06	0.0853734	0.914627
27000	-841.5669	-840.8907	-0.6762524	0.5442759	0.131976	0.131976	0.08450437	0.9154956	1e-06	0.0845044	1e-06	1e-06	0.915496	1e-06	0.0845044	0.915496
27500	-794.5649	-794.0337	-0.531238	0.5004175	0.0308205	0.0308205	0.07018135	0.9298186	1e-06	0.0701814	1e-06	1e-06	0.929819	1e-06	0.0701814	0.929819
28000	-896.91	-896.2594	-0.6506947	0.5944035	0.0562911	0.0562911	0.07147038	0.9285296	1e-06	0.0714704	1e-06	1e-06	0.92853	1e-06	0.0714704	0.92853
28500	-808.7754	-808.1721	-0.6032874	0.5059834	0.097304	0.097304	0.07476493	0.9252351	1e-06	0.0747649	1e-06	1e-06	0.925235	1e-06	0.0747649	0.925235
29000	-833.8258	-833.2495	-0.5762502	0.5410039	0.0352463	0.0352463	0.06907078	0.9309292	1e-06	0.0690708	1e-06	1e-06	0.930929	1e-06	0.0690708	0.930929
29500	-852.2246	-851.6539	-0.5706595	0.5530931	0.0175664	0.0175664	0.08042039	0.9195796	1e-06	0.0804204	1e-06	1e-06	0.91958	1e-06	0.0804204	0.91958
30000	-845.2056	-844.5919	-0.613687	0.594209	0.019478	0.019478	0.07294272	0.9270573	1e-06	0.0729427	1e-06	1e-06	0.927057	1e-06	0.0729427	0.927057
30500	-920.1427	-919.499	-0.6436125	0.6417238	0.00188878	0.00188878	0.06389089	0.9361091	1e-06	0.0638909	1e-06	1e-06	0.936109	1e-06	0.0638909	0.936109
31000	-814.7176	-814.1725	-0.5451434	0.5392075	0.00593587	0.00593587	0.09346531	0.9065347	1e-06	0.0934653	1e-06	1e-06	0.906535	1e-06	0.0934653	0.906535
31500	-904.4948	-903.7748	-0.7200215	0.6119231	0.108098	0.108098	0.07155462	0.9284454	1e-06	0.0715546	1e-06	1e-06	0.928445	1e-06	0.0715546	0.928445
32000	-984.2481	-983.5432	-0.7049873	0.6800857	0.0249016	0.0249016	0.08992642	0.9100736	1e-06	0.0899264	1e-06	1e-06	0.910074	1e-06	0.0899264	0.910074
32500	-889.3574	-888.7009	-0.6565266	0.6117854	0.0447412	0.0447412	0.08011208	0.9198879	1e-06	0.0801121	1e-06	1e-06	0.919888	1e-06	0.0801121	0.919888
33000	-901.6523	-900.9222	-0.7300288	0.6277727	0.102256	0.102256	0.05959407	0.9404059	1e-06	0.0595941	1e-06	1e-06	0.940406	1e-06	0.0595941	0.940406
33500	-860.5905	-859.8381	-0.7524733	0.6277997	0.124674	0.124674	0.06865384	0.9313462	1e-06	0.0686538	1e-06	1e-06	0.931346	1e-06	0.0686538	0.931346
34000	-847.3236	-846.7182	-0.6053682	0.5519316	0.0534366	0.0534366	0.07634304	0.923657	1e-06	0.076343	1e-06	1e-06	0.923657	1e-06	0.076343	0.923657
34500	-810.0325	-809.4687	-0.5637521	0.5616328	0.0021193	0.0021193	0.07331141	0.9266886	1e-06	0.0733114	1e-06	1e-06	0.926689	1e-06	0.0733114	0.926689
35000	-860.7043	-860.0612	-0.6431773	0.6163396	0.0268377	0.0268377	0.06414489	0.9358551	1e-06	0.0641449	1e-06	1e-06	0.935855	1e-06	0.0641449	0.935855
35500	-852.748	-852.0373	-0.7106247	0.5783725	0.132252	0.132252	0.07241159	0.9275884	1e-06	0.0724116	1e-06	1e-06	0.927588	1e-06	0.0724116	0.927588
36000	-927.4055	-926.7523	-0.653222	0.6176086	0.0356134	0.0356134	0.07073892	0.9292611	1e-06	0.0707389	1e-06	1e-06	0.929261	1e-06	0.0707389	0.929261
36500	-884.8075	-884.177	-0.630484	0.5986237	0.0318602	0.0318602	0.06662336	0.9333766	1e-06	0.0666234	1e-06	1e-06	0.933377	1e-06	0.0666234	0.933377
37000	-869.6044	-868.9816	-0.6228633	0.6099995	0.0128638	0.0128638	0.06517276	0.9348272	1e-06	0.0651728	1e-06	1e-06	0.934827	1e-06	0.0651728	0.934827
37500	-876.4826	-875.8667	-0.6159162	0.5809209	0.0349953	0.0349953	0.08410684	0.9158932	1e-06	0.0841068	1e-06	1e-06	0.915893	1e-06	0.0841068	0.915893
38000	-853.0728	-852.5053	-0.5675951	0.5615517	0.00604341	0.00604341	0.07258835	0.9274116	1e-06	0.0725884	1e-06	1e-06	0.927412	1e-06	0.0725884	0.927412
38500	-835.8874	-835.3372	-0.5501878	0.5401261	0.0100617	0.0100617	0.07168206	0.9283179	1e-06	0.0716821	1e-06	1e-06	0.928318	1e-06	0.0716821	0.928318
39000	-813.551	-812.7309	-0.8200845	0.6690569	0.151028	0.151028	0.04914414	0.9508559	1e-06	0.0491441	1e-06	1e-06	0.950856	1e-06	0.0491441	0.950856
39500	-808.0621	-807.4689	-0.5931869	0.5680216	0.0251653	0.0251653	0.06792813	0.9320719	1e-06	0.0679281	1e-06	1e-06	0.932072	1e-06	0.0679281	0.932072
40000	-824.9415	-824.3879	-0.5535788	0.5343335	0.0192453	0.0192453	0.06920585	0.9307941	1e-06	0.0692059	1e-06	1e-06	0.930794	1e-06	0.0692059	0.930794
40500	-883.439	-882.7685	-0.6705181	0.6613359	0.00918217	0.00918217	0.06031147	0.9396885	1e-06	0.0603115	1e-06	1e-06	0.939689	1e-06	0.0603115	0.939689
41000	-854.77	-854.1318	-0.6381902	0.5809328	0.0572575	0.0572575	0.06972594	0.9302741	1e-06	0.0697259	1e-06	1e-06	0.930274	1e-06	0.0697259	0.930274
41500	-870.6022	-869.91	-0.692272	0.6361252	0.0561468	0.0561468	0.05389794	0.9461021	1e-06	0.0538979	1e-06	1e-06	0.946102	1e-06	0.0538979	0.946102
42000	-819.3554	-818.5271	-0.8283276	0.5782995	0.250028	0.250028	0.07515468	0.9248453	1e-06	0.0751547	1e-06	1e-06	0.924845	1e-06	0.0751547	0.924845
42500	-793.9145	-793.3643	-0.5501745	0.5054614	0.0447132	0.0447132	0.0676635	0.9323365	1e-06	0.0676635	1e-06	1e-06	0.932337	1e-06	0.0676635	0.932337
43000	-843.3056	-842.7547	-0.5508635	0.5341048	0.0167587	0.0167587	0.06143616	0.9385638	1e-06	0.0614362	1e-06	1e-06	0.938564	1e-06	0.0614362	0.938564
43500	-898.666	-898.0131	-0.652885	0.6136071	0.0392779	0.0392779	0.06877186	0.9312281	1e-06	0.0687719	1e-06	1e-06	0.931228	1e-06	0.0687719	0.931228
44000	-836.9131	-836.2313	-0.6817983	0.5778518	0.103947	0.103947	0.07035594	0.9296441	1e-06	0.0703559	1e-06	1e-06	0.929644	1e-06	0.0703559	0.929644
44500	-888.1714	-887.4215	-0.7498513	0.5220757	0.227776	0.227776	0.07683151	0.9231685	1e-06	0.0768315	1e-06	1e-06	0.923168	1e-06	0.0768315	0.923168
45000	-947.3153	-946.503	-0.8122657	0.7048464	0.107419	0.107419	0.06922271	0.9307773	1e-06	0.0692227	1e-06	1e-06	0.930777	1e-06	0.0692227	0.930777
45500	-935.5663	-934.7866	-0.7797439	0.7334179	0.046326	0.046326	0.0654519	0.9345481	1e-06	0.0654519	1e-06	1e-06	0.934548	1e-06	0.0654519	0.934548
46000	-908.3679	-907.7589	-0.6089819	0.5886402	0.0203417	0.0203417	0.07105502	0.928945	1e-06	0.071055	1e-06	1e-06	0.928945	1e-06	0.071055	0.928945
46500	-891.3694	-890.6529	-0.7164268	0.6395223	0.0769046	0.0769046	0.08131091	0.9186891	1e-06	0.0813109	1e-06	1e-06	0.918689	1e-06	0.0813109	0.918689
47000	-865.6078	-864.7731	-0.8347404	0.6432882	0.191452	0.191452	0.06419824	0.9358018	1e-06	0.0641982	1e-06	1e-06	0.935802	1e-06	0.0641982	0.935802
47500	-853.2367	-852.6192	-0.6174241	0.5338542	0.0835699	0.0835699	0.0717259	0.9282741	1e-06	0.0717259	1e-06	1e-06	0.928274	1e-06	0.0717259	0.928274
48000	-820.5924	-819.7641	-0.8282998	0.62456	0.20374	0.20374	0.05758421	0.9424158	1e-06	0.0575842	1e-06	1e-06	0.942416	1e-06	0.0575842	0.942416
48500	-849.9026	-849.1455	-0.7570947	0.5978205	0.159274	0.159274	0.06499064	0.9350094	1e-06	0.0649906	1e-06	1e-06	0.935009	1e-06	0.0649906	0.935009
49000	-884.557	-883.9029	-0.6541463	0.6311105	0.0230358	0.0230358	0.06332172	0.9366783	1e-06	0.0633217	1e-06	1e-06	0.936678	1e-06	0.0633217	0.936678
49500	-867.7915	-867.1326	-0.6589469	0.6224929	0.0364539	0.0364539	0.06602917	0.9339708	1e-06	0.0660292	1e-06	1e-06	0.933971	1e-06	0.0660292	0.933971
50000	-878.6713	-877.9282	-0.7431585	0.5686244	0.174534	0.174534	0.08363522	0.9163648	1e-06	0.0836352	1e-06	1e-06	0.916365	1e-06	0.0836352	0.916365
50500	-879.6977	-879.0786	-0.619102	0.5652595	0.0538425	0.0538425	0.07016555	0.9298345	1e-06	0.0701655	1e-06	1e-06	0.929834	1e-06	0.0701655	0.929834
51000	-897.3358	-896.6203	-0.7154229	0.5912848	0.124138	0.124138	0.07439039	0.9256096	1e-06	0.0743904	1e-06	1e-06	0.92561	1e-06	0.0743904	0.92561
51500	-939.2766	-938.4299	-0.8466877	0.6129151	0.233773	0.233773	0.07069464	0.9293054	1e-06	0.0706946	1e-06	1e-06	0.929305	1e-06	0.0706946	0.929305
52000	-869.0967	-868.538	-0.558767	0.4473097	0.111457	0.111457	0.08493123	0.9150688	1e-06	0.0849312	1e-06	1e-06	0.915069	1e-06	0.0849312	0.915069
52500	-878.9903	-877.9316	-1.058709	0.6508367	0.407872	0.407872	0.06542988	0.9345701	1e-06	0.0654299	1e-06	1e-06	0.93457	1e-06	0.0654299	0.93457
53000	-793.5633	-793.0275	-0.5358341	0.466593	0.069241	0.069241	0.07618543	0.9238146	1e-06	0.0761854	1e-06	1e-06	0.923815	1e-06	0.0761854	0.923815
53500	-860.9529	-860.2116	-0.7412367	0.6214614	0.119775	0.119775	0.06769661	0.9323034	1e-06	0.0676966	1e-06	1e-06	0.932303	1e-06	0.0676966	0.932303
54000	-834.7916	-834.1449	-0.6466933	0.5998587	0.0468345	0.0468345	0.07139403	0.928606	1e-06	0.071394	1e-06	1e-06	0.928606	1e-06	0.071394	0.928606
54500	-819.4996	-818.6915	-0.8081526	0.5420829	0.26607	0.26607	0.06324254	0.9367575	1e-06	0.0632425	1e-06	1e-06	0.936757	1e-06	0.0632425	0.936757
55000	-856.9264	-856.3239	-0.6025414	0.5892781	0.0132633	0.0132633	0.06659675	0.9334033	1e-06	0.0665967	1e-06	1e-06	0.933403	1e-06	0.0665967	0.933403
55500	-833.081	-832.3989	-0.6820451	0.4898061	0.192239	0.192239	0.08128752	0.9187125	1e-06	0.0812875	1e-06	1e-06	0.918712	1e-06	0.0812875	0.918712
56000	-842.4732	-841.8124	-0.6607932	0.6402667	0.0205265	0.0205265	0.06895923	0.9310408	1e-06	0.0689592	1e-06	1e-06	0.931041	1e-06	0.0689592	0.931041
56500	-773.3021	-772.7182	-0.5839032	0.5800314	0.00387184	0.00387184	0.05884517	0.9411548	1e-06	0.0588452	1e-06	1e-06	0.941155	1e-06	0.0588452	0.941155
57000	-913.0653	-912.389	-0.6763179	0.5832092	0.0931087	0.0931087	0.07872487	0.9212751	1e-06	0.0787249	1e-06	1e-06	0.921275	1e-06	0.0787249	0.921275
57500	-839.5208	-839.0108	-0.5099722	0.4898135	0.0201586	0.0201586	0.07631882	0.9236812	1e-06	0.0763188	1e-06	1e-06	0.923681	1e-06	0.0763188	0.923681
58000	-863.2262	-862.2064	-1.019833	0.6351814	0.384652	0.384652	0.07065171	0.9293483	1e-06	0.0706517	1e-06	1e-06	0.929348	1e-06	0.0706517	0.929348
58500	-852.3838	-851.7188	-0.6649353	0.6052322	0.059703	0.059703	0.06623937	0.9337606	1e-06	0.0662394	1e-06	1e-06	0.933761	1e-06	0.0662394	0.933761
59000	-866.0957	-865.252	-0.8437104	0.584958	0.258752	0.258752	0.0671387	0.9328613	1e-06	0.0671387	1e-06	1e-06	0.932861	1e-06	0.0671387	0.932861
59500	-841.639	-840.9982	-0.6408175	0.5848643	0.0559532	0.0559532	0.07115829	0.9288417	1e-06	0.0711583	1e-06	1e-06	0.928842	1e-06	0.0711583	0.928842
60000	-879.429	-878.8094	-0.619595	0.6188071	0.000787947	0.000787947	0.07764265	0.9223573	1e-06	0.0776427	1e-06	1e-06	0.922357	1e-06	0.0776427	0.922357
60500	-817.2845	-816.6192	-0.665295	0.535278	0.130017	0.130017	0.07855059	0.9214494	1e-06	0.0785506	1e-06	1e-06	0.921449	1e-06	0.0785506	0.921449
61000	-888.4912	-887.8325	-0.6586445	0.5875945	0.0710499	0.0710499	0.06830934	0.9316907	1e-06	0.0683093	1e-06	1e-06	0.931691	1e-06	0.0683093	0.931691
61500	-822.1034	-821.3183	-0.7850912	0.5446997	0.240392	0.240392	0.06803367	0.9319663	1e-06	0.0680337	1e-06	1e-06	0.931966	1e-06	0.0680337	0.931966
62000	-895.6966	-894.9556	-0.7409638	0.5809765	0.159987	0.159987	0.08572497	0.914275	1e-06	0.085725	1e-06	1e-06	0.914275	1e-06	0.085725	0.914275
62500	-932.1364	-931.4271	-0.7092291	0.6600293	0.0491998	0.0491998	0.06251547	0.9374845	1e-06	0.0625155	1e-06	1e-06	0.937485	1e-06	0.0625155	0.937485
63000	-878.2193	-877.454	-0.7652837	0.6318086	0.133475	0.133475	0.0647252	0.9352748	1e-06	0.0647252	1e-06	1e-06	0.935275	1e-06	0.0647252	0.935275
63500	-837.0444	-836.3462	-0.6981967	0.6486012	0.0495955	0.0495955	0.0511893	0.9488107	1e-06	0.0511893	1e-06	1e-06	0.948811	1e-06	0.0511893	0.948811
64000	-877.2965	-876.67	-0.6265279	0.5433562	0.0831717	0.0831717	0.08966918	0.9103308	1e-06	0.0896692	1e-06	1e-06	0.910331	1e-06	0.0896692	0.910331
64500	-841.16	-840.5422	-0.6178653	0.5662303	0.0516351	0.0516351	0.05898857	0.9410114	1e-06	0.0589886	1e-06	1e-06	0.941011	1e-06	0.0589886	0.941011
65000	-892.2601	-891.4406	-0.8194676	0.6386426	0.180825	0.180825	0.07736093	0.9226391	1e-06	0.0773609	1e-06	1e-06	0.922639	1e-06	0.0773609	0.922639
65500	-839.8482	-839.2446	-0.6035541	0.5643039	0.0392502	0.0392502	0.06758465	0.9324153	1e-06	0.0675847	1e-06	1e-06	0.932415	1e-06	0.0675847	0.932415
66000	-810.6236	-809.9135	-0.7101014	0.5585987	0.151503	0.151503	0.06612285	0.9338771	1e-06	0.0661229	1e-06	1e-06	0.933877	1e-06	0.0661229	0.933877
66500	-905.7213	-904.9737	-0.7475818	0.680694	0.0668878	0.0668878	0.06063029	0.9393697	1e-06	0.0606303	1e-06	1e-06	0.93937	1e-06	0.0606303	0.93937
67000	-846.1721	-845.546	-0.626059	0.5919434	0.0341156	0.0341156	0.06821705	0.9317829	1e-06	0.0682171	1e-06	1e-06	0.931783	1e-06	0.0682171	0.931783
67500	-913.0643	-912.4393	-0.6249787	0.5896312	0.0353475	0.0353475	0.06412231	0.9358777	1e-06	0.0641223	1e-06	1e-06	0.935878	1e-06	0.0641223	0.935878
68000	-886.9967	-886.3214	-0.6752512	0.6365223	0.0387289	0.0387289	0.0675554	0.9324446	1e-06	0.0675554	1e-06	1e-06	0.932445	1e-06	0.0675554	0.932445
68500	-840.9291	-840.1614	-0.7676934	0.6122107	0.155483	0.155483	0.05327436	0.9467256	1e-06	0.0532744	1e-06	1e-06	0.946726	1e-06	0.0532744	0.946726
69000	-864.8749	-864.1955	-0.6793387	0.6640217	0.015317	0.015317	0.07253163	0.9274684	1e-06	0.0725316	1e-06	1e-06	0.927468	1e-06	0.0725316	0.927468
69500	-893.2288	-892.5176	-0.7111665	0.6305279	0.0806386	0.0806386	0.06795718	0.9320428	1e-06	0.0679572	1e-06	1e-06	0.932043	1e-06	0.0679572	0.932043
70000	-860.6751	-860.029	-0.6461086	0.6212267	0.0248819	0.0248819	0.05331188	0.9466881	1e-06	0.0533119	1e-06	1e-06	0.946688	1e-06	0.0533119	0.946688
70500	-863.521	-862.8991	-0.6219549	0.5824247	0.0395302	0.0395302	0.06619475	0.9338052	1e-06	0.0661948	1e-06	1e-06	0.933805	1e-06	0.0661948	0.933805
71000	-883.4161	-882.8232	-0.5928322	0.5607875	0.0320447	0.0320447	0.06406976	0.9359302	1e-06	0.0640698	1e-06	1e-06	0.93593	1e-06	0.0640698	0.93593
71500	-862.5212	-861.7271	-0.7940518	0.5939748	0.200077	0.200077	0.06985507	0.9301449	1e-06	0.0698551	1e-06	1e-06	0.930145	1e-06	0.0698551	0.930145
72000	-855.5994	-854.9667	-0.6327379	0.5831573	0.0495806	0.0495806	0.06782697	0.932173	1e-06	0.067827	1e-06	1e-06	0.932173	1e-06	0.067827	0.932173
72500	-859.1558	-858.0225	-1.133379	0.609356	0.524023	0.524023	0.06822195	0.9317781	1e-06	0.0682219	1e-06	1e-06	0.931778	1e-06	0.0682219	0.931778
73000	-789.7801	-789.2368	-0.5433086	0.5162184	0.0270902	0.0270902	0.07104766	0.9289523	1e-06	0.0710477	1e-06	1e-06	0.928952	1e-06	0.0710477	0.928952
73500	-846.9662	-846.3978	-0.5683728	0.5282281	0.0401447	0.0401447	0.06178013	0.9382199	1e-06	0.0617801	1e-06	1e-06	0.93822	1e-06	0.0617801	0.93822
