Iteration	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	simmap
0	{2,0.5597:}	{34,0.170829:9,0.156199:2,0.232672:}	{32,0.50761:64,0.0890238:33,0.0657658:}	{5,0.8086:}	{34,0.0601665:15,0.402933:}	{4,0.4631:}	{2,0.85355:}	{2,0.8053:}	{2,0.8053:}	{15,0.963489:2,0.393112:}	{9,0.943894:2,0.412707:}	{4,0.943:}	{4,0.943:}	{4,1.1098:}	{4,1.2486:}	{4,1.2798:}	{4,1.3077:}	{4,1.3077:}	{2,0.6483:}	{2,0.6483:}	{4,1.1374:}	{4,1.1374:}	{4,1.39205:}	{4,0.9646:}	{4,0.9646:}	{4,1.0188:}	{4,1.0188:}	{4,1.3295:}	{4,1.4306:}	{4,0.538:}	{4,0.538:}	{4,1.2818:}	{4,1.2783:}	{4,1.2783:}	{4,1.68206:}	{32,0.981811:14,0.0214891:}	{4,1.0033:}	{4,1.6137:}	{4,0.846101:}	{1,0.846101:}	{3,1.09665:}	{3,1.09665:}	{31,0.176386:11,0.1401:3,0.744014:}	{3,1.0605:}	{3,0.6984:}	{3,0.6984:}	{3,1.0656:}	{3,1.1374:}	{3,1.0101:}	{3,0.68783:25,0.226419:3,0.0958504:}	{11,0.0387985:3,1.3896:}	{3,1.4284:}	{31,1.76432:}	{31,0.0617562:12,0.147405:3,1.40634:}	{3,1.6155:}	{11,0.261018:3,1.50543:}	{3,1.76645:}	{1,0.118522:9,1.80608:}	{2,1.9246:}	{6,0.6617:}	{6,0.6617:}	{6,0.7061:}	{6,0.26745:26,0.146873:6,0.334778:}	{6,0.87445:}	{6,0.955443:}	{6,1.31934:}	{6,0.0444:}	{6,0.043:}	{6,0.12535:}	{6,0.080993:}	{6,0.363895:}	{6,1.42754:}	{9,0.0367917:2,0.138713:}	{3,0.200928:}	{3,0.260213:}	{3,0.204118:}	{3,0.477722:}	{3,0.3672:}	{3,0.0718:}	{3,0.22064:}	{3,0.157183:}	{3,0.121033:}	{3,0.140357:}	{3,0.129782:}	{3,0.144696:}	{3,0.131797:}	{31,0.111398:}	{31,0.091665:}	{31,0.132727:}	{31,0.138187:}	{14,0.0652595:4,1.05952:}	{14,0.6104:}	{14,0.188702:4,0.041715:}	{4,0.282217:}	{4,0.7438:}	{4,0.23625:}	{4,0.1471:}	{4,0.2013:}	{4,0.1636:}	{4,0.1011:}	{4,0.08745:}	{4,0.042467:}	{4,0.121547:}	{4,0.162053:}	{4,0.126767:}	{4,0.06469:}	{4,0.25465:}	{4,0.246033:}	{2,0.0255292:15,0.365704:4,0.539566:}	{4,0.1597:}	{4,0.1668:}	{4,0.1388:}	{4,0.0312:}	{4,0.1876:}	{4,0.1117:}	{4,0.058983:}	{4,0.265195:}	{2,0.402837:}	{2,0.809245:}	{15,0.39045:}	{15,0.26124:2,0.255893:}	{2,0.1027:}	{33,0.0151487:73,0.131051:}	{73,0.331483:114,0.2306:}	{114,0.243862:}	{114,0.144893:}	{114,0.14384:}	{114,0.132296:}	{114,0.146948:94,0.0557698:}	{126,0.292284:124,0.0419217:126,0.17064:120,0.00373897:}	{120,0:}	((Colias_dimera:{6,1.31934:},(Colias_vauthierii:{6,0.955443:},(Colias_lesbia:{6,0.87445:},(Colias_mossi:{6,0.26745:26,0.146873:6,0.334778:},(Colias_flaveola:{6,0.7061:},(Colias_euxanthe:{6,0.6617:},Colias_weberbaueri:{6,0.6617:}):{6,0.0444:}):{6,0.043:}):{6,0.12535:}):{6,0.080993:}):{6,0.363895:}):{6,1.42754:},(((Colias_phicomone:{2,1.9246:},Colias_tamerlana:{1,0.118522:9,1.80608:}):{9,0.0367917:2,0.138713:},((Colias_rankinensis:{3,1.76645:},Colias_nastes:{11,0.261018:3,1.50543:}):{3,0.200928:},((Colias_canadensis:{3,1.6155:},Colias_hecla:{31,0.0617562:12,0.147405:3,1.40634:}):{3,0.260213:},(Colias_tyche:{31,1.76432:},((Colias_meadii:{3,1.4284:},Colias_hyperborea:{11,0.0387985:3,1.3896:}):{3,0.204118:},((Colias_pelidne:{3,0.68783:25,0.226419:3,0.0958504:},Colias_scudderii:{3,1.0101:}):{3,0.477722:},((Colias_alexandra:{3,1.1374:},(Colias_christina:{3,1.0656:},(Colias_eurytheme:{3,0.6984:},Colias_philodice:{3,0.6984:}):{3,0.3672:}):{3,0.0718:}):{3,0.22064:},((Colias_behrii:{3,1.0605:},Colias_palaeno:{31,0.176386:11,0.1401:3,0.744014:}):{3,0.157183:},(Colias_skinneri:{3,1.09665:},Colias_interior:{3,1.09665:}):{3,0.121033:}):{3,0.140357:}):{3,0.129782:}):{3,0.144696:}):{3,0.131797:}):{31,0.111398:}):{31,0.091665:}):{31,0.132727:}):{31,0.138187:},(((Colias_heos:{1,0.846101:},Colias_diva:{4,0.846101:}):{14,0.0652595:4,1.05952:},((Colias_eogene:{4,1.6137:},(Colias_tibetana:{4,1.0033:},Colias_fieldii:{32,0.981811:14,0.0214891:}):{14,0.6104:}):{14,0.188702:4,0.041715:},(Colias_montium:{4,1.68206:},((Colias_thrasibulus:{4,1.2783:},Colias_nebulosa:{4,1.2783:}):{4,0.282217:},((Colias_sifanica:{4,1.2818:},(Colias_ladakensis:{4,0.538:},Colias_nina:{4,0.538:}):{4,0.7438:}):{4,0.23625:},(Colias_lada:{4,1.4306:},(Colias_grumi:{4,1.3295:},((Colias_berylla:{4,1.0188:},Colias_stoliczkana:{4,1.0188:}):{4,0.1471:},(Colias_wanda:{4,0.9646:},Colias_arida:{4,0.9646:}):{4,0.2013:}):{4,0.1636:}):{4,0.1011:}):{4,0.08745:}):{4,0.042467:}):{4,0.121547:}):{4,0.162053:}):{4,0.126767:}):{4,0.06469:},(((Colias_regia:{4,1.39205:},(Colias_staudingeri:{4,1.1374:},Colias_cocandica:{4,1.1374:}):{4,0.25465:}):{4,0.246033:},((Colias_aurorina:{2,0.6483:},Colias_chlorocoma:{2,0.6483:}):{2,0.0255292:15,0.365704:4,0.539566:},((Colias_romanovi:{4,1.3077:},Colias_christophi:{4,1.3077:}):{4,0.1597:},(Colias_marcopolo:{4,1.2798:},(Colias_sieversi:{4,1.2486:},(Colias_wiskotti:{4,1.1098:},(Colias_alpherakii:{4,0.943:},Colias_shafuladi:{4,0.943:}):{4,0.1668:}):{4,0.1388:}):{4,0.0312:}):{4,0.1876:}):{4,0.1117:}):{4,0.058983:}):{4,0.265195:},((Colias_chrysotheme:{9,0.943894:2,0.412707:},Colias_thisoa:{15,0.963489:2,0.393112:}):{2,0.402837:},((Colias_caucasica:{2,0.8053:},Colias_myrmidone:{2,0.8053:}):{2,0.809245:},((Colias_alfacariensis:{2,0.85355:},(Colias_alta:{4,0.4631:},Colias_hyale:{34,0.0601665:15,0.402933:}):{15,0.39045:}):{15,0.26124:2,0.255893:},(Colias_electo:{5,0.8086:},(Colias_poliographus:{32,0.50761:64,0.0890238:33,0.0657658:},(Colias_erate:{34,0.170829:9,0.156199:2,0.232672:},Colias_croceus:{2,0.5597:}):{2,0.1027:}):{33,0.0151487:73,0.131051:}):{73,0.331483:114,0.2306:}):{114,0.243862:}):{114,0.144893:}):{114,0.14384:}):{114,0.132296:}):{114,0.146948:94,0.0557698:}):{126,0.292284:124,0.0419217:126,0.17064:120,0.00373897:});
100	{2,0.5597:}	{34,0.5597:}	{32,0.398886:14,0.148865:4,0.114649:}	{5,0.122698:18,0.390221:1,0.295681:}	{34,0.4631:}	{4,0.4631:}	{2,0.85355:}	{2,0.8053:}	{2,0.8053:}	{15,1.08905:2,0.267547:}	{9,0.84667:2,0.509931:}	{4,0.943:}	{4,0.943:}	{4,1.1098:}	{4,1.2486:}	{4,1.2798:}	{4,1.3077:}	{4,1.3077:}	{2,0.6483:}	{2,0.507612:12,0.119072:2,0.0216161:}	{4,1.1374:}	{4,1.1374:}	{4,1.39205:}	{4,0.9646:}	{4,0.9646:}	{4,0.29119:14,0.0185901:4,0.70902:}	{4,1.0188:}	{4,1.3295:}	{4,1.4306:}	{4,0.538:}	{4,0.538:}	{4,1.2818:}	{4,1.2783:}	{4,1.2783:}	{4,1.68206:}	{32,0.0524957:13,0.950804:}	{4,1.0033:}	{4,1.6137:}	{4,0.590315:13,0.101131:4,0.154654:}	{1,0.100528:14,0.629431:4,0.116142:}	{3,1.09665:}	{3,1.09665:}	{31,0.0851701:11,0.316949:3,0.658381:}	{3,1.0605:}	{3,0.6984:}	{3,0.6984:}	{3,1.0656:}	{3,0.0180223:12,0.280785:3,0.838593:}	{3,1.0101:}	{3,1.0101:}	{11,1.35763:3,0.0707741:}	{3,1.4284:}	{31,0.0231816:12,0.0728062:30,0.117467:12,0.645758:3,0.905102:}	{31,0.684217:11,0.320407:3,0.610876:}	{3,1.6155:}	{11,0.431414:3,1.33504:}	{3,1.76645:}	{1,1.9246:}	{2,0.545989:24,1.37861:}	{6,0.6617:}	{6,0.6617:}	{6,0.7061:}	{6,0.7491:}	{6,0.87445:}	{6,0.955443:}	{6,1.31934:}	{6,0.0444:}	{6,0.043:}	{6,0.12535:}	{6,0.080993:}	{6,0.363895:}	{6,1.42754:}	{50,0.0803575:84,0.0951475:}	{3,0.200928:}	{3,0.260213:}	{3,0.204118:}	{3,0.477722:}	{3,0.3672:}	{3,0.0718:}	{3,0.22064:}	{3,0.157183:}	{3,0.121033:}	{3,0.140357:}	{3,0.129782:}	{3,0.144696:}	{3,0.131797:}	{3,0.111398:}	{3,0.091665:}	{3,0.132727:}	{108,0.138187:}	{4,1.12478:}	{13,0.230733:4,0.379667:}	{4,0.230417:}	{4,0.282217:}	{4,0.7438:}	{4,0.23625:}	{4,0.1471:}	{4,0.2013:}	{4,0.1636:}	{4,0.1011:}	{4,0.08745:}	{4,0.042467:}	{4,0.121547:}	{4,0.162053:}	{4,0.126767:}	{4,0.06469:}	{4,0.25465:}	{4,0.246033:}	{2,0.374094:15,0.0196447:4,0.537061:}	{4,0.1597:}	{4,0.1668:}	{4,0.1388:}	{4,0.0312:}	{4,0.1876:}	{4,0.1117:}	{4,0.058983:}	{4,0.265195:}	{2,0.402837:}	{2,0.809245:}	{34,0.116878:9,0.273572:}	{9,0.405177:2,0.111956:}	{34,0.1027:}	{34,0.1462:}	{34,0.37075:15,0.191333:}	{15,0.243862:}	{15,0.144893:}	{15,0.0424729:4,0.101367:}	{4,0.132296:}	{4,0.202718:}	{108,0.18348:81,0.325105:}	{81,0:}	((Colias_dimera:{6,1.31934:},(Colias_vauthierii:{6,0.955443:},(Colias_lesbia:{6,0.87445:},(Colias_mossi:{6,0.7491:},(Colias_flaveola:{6,0.7061:},(Colias_euxanthe:{6,0.6617:},Colias_weberbaueri:{6,0.6617:}):{6,0.0444:}):{6,0.043:}):{6,0.12535:}):{6,0.080993:}):{6,0.363895:}):{6,1.42754:},(((Colias_phicomone:{2,0.545989:24,1.37861:},Colias_tamerlana:{1,1.9246:}):{50,0.0803575:84,0.0951475:},((Colias_rankinensis:{3,1.76645:},Colias_nastes:{11,0.431414:3,1.33504:}):{3,0.200928:},((Colias_canadensis:{3,1.6155:},Colias_hecla:{31,0.684217:11,0.320407:3,0.610876:}):{3,0.260213:},(Colias_tyche:{31,0.0231816:12,0.0728062:30,0.117467:12,0.645758:3,0.905102:},((Colias_meadii:{3,1.4284:},Colias_hyperborea:{11,1.35763:3,0.0707741:}):{3,0.204118:},((Colias_pelidne:{3,1.0101:},Colias_scudderii:{3,1.0101:}):{3,0.477722:},((Colias_alexandra:{3,0.0180223:12,0.280785:3,0.838593:},(Colias_christina:{3,1.0656:},(Colias_eurytheme:{3,0.6984:},Colias_philodice:{3,0.6984:}):{3,0.3672:}):{3,0.0718:}):{3,0.22064:},((Colias_behrii:{3,1.0605:},Colias_palaeno:{31,0.0851701:11,0.316949:3,0.658381:}):{3,0.157183:},(Colias_skinneri:{3,1.09665:},Colias_interior:{3,1.09665:}):{3,0.121033:}):{3,0.140357:}):{3,0.129782:}):{3,0.144696:}):{3,0.131797:}):{3,0.111398:}):{3,0.091665:}):{3,0.132727:}):{108,0.138187:},(((Colias_heos:{1,0.100528:14,0.629431:4,0.116142:},Colias_diva:{4,0.590315:13,0.101131:4,0.154654:}):{4,1.12478:},((Colias_eogene:{4,1.6137:},(Colias_tibetana:{4,1.0033:},Colias_fieldii:{32,0.0524957:13,0.950804:}):{13,0.230733:4,0.379667:}):{4,0.230417:},(Colias_montium:{4,1.68206:},((Colias_thrasibulus:{4,1.2783:},Colias_nebulosa:{4,1.2783:}):{4,0.282217:},((Colias_sifanica:{4,1.2818:},(Colias_ladakensis:{4,0.538:},Colias_nina:{4,0.538:}):{4,0.7438:}):{4,0.23625:},(Colias_lada:{4,1.4306:},(Colias_grumi:{4,1.3295:},((Colias_berylla:{4,1.0188:},Colias_stoliczkana:{4,0.29119:14,0.0185901:4,0.70902:}):{4,0.1471:},(Colias_wanda:{4,0.9646:},Colias_arida:{4,0.9646:}):{4,0.2013:}):{4,0.1636:}):{4,0.1011:}):{4,0.08745:}):{4,0.042467:}):{4,0.121547:}):{4,0.162053:}):{4,0.126767:}):{4,0.06469:},(((Colias_regia:{4,1.39205:},(Colias_staudingeri:{4,1.1374:},Colias_cocandica:{4,1.1374:}):{4,0.25465:}):{4,0.246033:},((Colias_aurorina:{2,0.507612:12,0.119072:2,0.0216161:},Colias_chlorocoma:{2,0.6483:}):{2,0.374094:15,0.0196447:4,0.537061:},((Colias_romanovi:{4,1.3077:},Colias_christophi:{4,1.3077:}):{4,0.1597:},(Colias_marcopolo:{4,1.2798:},(Colias_sieversi:{4,1.2486:},(Colias_wiskotti:{4,1.1098:},(Colias_alpherakii:{4,0.943:},Colias_shafuladi:{4,0.943:}):{4,0.1668:}):{4,0.1388:}):{4,0.0312:}):{4,0.1876:}):{4,0.1117:}):{4,0.058983:}):{4,0.265195:},((Colias_chrysotheme:{9,0.84667:2,0.509931:},Colias_thisoa:{15,1.08905:2,0.267547:}):{2,0.402837:},((Colias_caucasica:{2,0.8053:},Colias_myrmidone:{2,0.8053:}):{2,0.809245:},((Colias_alfacariensis:{2,0.85355:},(Colias_alta:{4,0.4631:},Colias_hyale:{34,0.4631:}):{34,0.116878:9,0.273572:}):{9,0.405177:2,0.111956:},(Colias_electo:{5,0.122698:18,0.390221:1,0.295681:},(Colias_poliographus:{32,0.398886:14,0.148865:4,0.114649:},(Colias_erate:{34,0.5597:},Colias_croceus:{2,0.5597:}):{34,0.1027:}):{34,0.1462:}):{34,0.37075:15,0.191333:}):{15,0.243862:}):{15,0.144893:}):{15,0.0424729:4,0.101367:}):{4,0.132296:}):{4,0.202718:}):{108,0.18348:81,0.325105:});
200	{2,0.5597:}	{34,0.0749165:67,0.0544873:34,0.322629:15,0.107667:}	{32,0.130004:13,0.0181682:0,0.356409:13,0.0433162:4,0.114502:}	{5,0.673738:21,0.123318:4,0.0115441:}	{34,0.123557:15,0.339543:}	{4,0.4631:}	{2,0.85355:}	{2,0.8053:}	{2,0.446048:19,0.2566:46,0.102653:}	{15,0.937151:4,0.41945:}	{9,0.584357:2,0.142692:15,0.0943742:4,0.535177:}	{4,0.943:}	{4,0.943:}	{4,1.1098:}	{4,1.2486:}	{4,1.2798:}	{4,1.3077:}	{4,1.3077:}	{2,0.6483:}	{2,0.369677:15,0.278623:}	{4,1.1374:}	{4,1.1374:}	{4,1.39205:}	{4,0.9646:}	{4,0.9646:}	{4,1.0188:}	{4,1.0188:}	{4,1.3295:}	{4,1.4306:}	{4,0.538:}	{4,0.538:}	{4,1.2818:}	{4,1.2783:}	{4,1.2783:}	{4,1.68206:}	{32,0.391818:7,0.136713:0,0.339586:13,0.135184:}	{4,1.0033:}	{4,1.6137:}	{4,0.222522:21,0.0417837:4,0.581795:}	{1,0.214047:14,0.253482:4,0.378572:}	{3,1.09665:}	{3,1.09665:}	{31,0.377035:12,0.417133:3,0.266332:}	{3,1.0605:}	{3,0.6984:}	{3,0.6984:}	{3,1.0656:}	{3,1.1374:}	{3,1.0101:}	{3,1.0101:}	{11,0.0310322:3,1.39737:}	{3,1.4284:}	{31,0.0224359:11,0.277551:3,1.46433:}	{31,0.0461361:63,0.451591:30,0.857307:80,0.260465:}	{3,0.875806:25,0.336716:6,0.402978:}	{11,0.0187615:3,1.74769:}	{3,1.76645:}	{1,1.9246:}	{2,0.700306:9,1.22429:}	{6,0.6617:}	{6,0.6617:}	{6,0.7061:}	{6,0.7491:}	{6,0.87445:}	{6,0.955443:}	{6,1.31934:}	{6,0.0444:}	{6,0.043:}	{6,0.12535:}	{6,0.080993:}	{6,0.363895:}	{6,1.42754:}	{9,0.161452:2,0.0140532:}	{3,0.200928:}	{80,0.0861483:104,0.0517458:81,0.122319:}	{3,0.204118:}	{3,0.477722:}	{3,0.3672:}	{3,0.0718:}	{3,0.22064:}	{3,0.157183:}	{3,0.121033:}	{3,0.140357:}	{3,0.129782:}	{3,0.144696:}	{3,0.131797:}	{3,0.111398:}	{81,0.091665:}	{81,0.132727:}	{81,0.138187:108,4.44089e-16:}	{4,1.12478:}	{13,0.0259082:4,0.584492:}	{4,0.230417:}	{4,0.282217:}	{4,0.7438:}	{4,0.23625:}	{4,0.1471:}	{4,0.2013:}	{4,0.1636:}	{4,0.1011:}	{4,0.08745:}	{4,0.042467:}	{4,0.121547:}	{4,0.162053:}	{4,0.126767:}	{4,0.06469:}	{4,0.25465:}	{4,0.246033:}	{15,0.591231:4,0.339569:}	{4,0.1597:}	{4,0.1668:}	{4,0.1388:}	{4,0.0312:}	{4,0.1876:}	{4,0.1117:}	{4,0.058983:}	{4,0.265195:}	{4,0.402837:}	{46,0.759013:21,0.0502322:}	{15,0.39045:}	{15,0.376816:4,0.140317:}	{15,0.1027:}	{15,0.1462:4,1.11022e-16:}	{4,0.562083:}	{4,0.243862:}	{21,0.109607:4,0.0352855:}	{4,0.14384:}	{4,0.132296:}	{4,0.202718:}	{108,0.0315724:125,0.477013:}	{125,0:}	((Colias_dimera:{6,1.31934:},(Colias_vauthierii:{6,0.955443:},(Colias_lesbia:{6,0.87445:},(Colias_mossi:{6,0.7491:},(Colias_flaveola:{6,0.7061:},(Colias_euxanthe:{6,0.6617:},Colias_weberbaueri:{6,0.6617:}):{6,0.0444:}):{6,0.043:}):{6,0.12535:}):{6,0.080993:}):{6,0.363895:}):{6,1.42754:},(((Colias_phicomone:{2,0.700306:9,1.22429:},Colias_tamerlana:{1,1.9246:}):{9,0.161452:2,0.0140532:},((Colias_rankinensis:{3,1.76645:},Colias_nastes:{11,0.0187615:3,1.74769:}):{3,0.200928:},((Colias_canadensis:{3,0.875806:25,0.336716:6,0.402978:},Colias_hecla:{31,0.0461361:63,0.451591:30,0.857307:80,0.260465:}):{80,0.0861483:104,0.0517458:81,0.122319:},(Colias_tyche:{31,0.0224359:11,0.277551:3,1.46433:},((Colias_meadii:{3,1.4284:},Colias_hyperborea:{11,0.0310322:3,1.39737:}):{3,0.204118:},((Colias_pelidne:{3,1.0101:},Colias_scudderii:{3,1.0101:}):{3,0.477722:},((Colias_alexandra:{3,1.1374:},(Colias_christina:{3,1.0656:},(Colias_eurytheme:{3,0.6984:},Colias_philodice:{3,0.6984:}):{3,0.3672:}):{3,0.0718:}):{3,0.22064:},((Colias_behrii:{3,1.0605:},Colias_palaeno:{31,0.377035:12,0.417133:3,0.266332:}):{3,0.157183:},(Colias_skinneri:{3,1.09665:},Colias_interior:{3,1.09665:}):{3,0.121033:}):{3,0.140357:}):{3,0.129782:}):{3,0.144696:}):{3,0.131797:}):{3,0.111398:}):{81,0.091665:}):{81,0.132727:}):{81,0.138187:108,4.44089e-16:},(((Colias_heos:{1,0.214047:14,0.253482:4,0.378572:},Colias_diva:{4,0.222522:21,0.0417837:4,0.581795:}):{4,1.12478:},((Colias_eogene:{4,1.6137:},(Colias_tibetana:{4,1.0033:},Colias_fieldii:{32,0.391818:7,0.136713:0,0.339586:13,0.135184:}):{13,0.0259082:4,0.584492:}):{4,0.230417:},(Colias_montium:{4,1.68206:},((Colias_thrasibulus:{4,1.2783:},Colias_nebulosa:{4,1.2783:}):{4,0.282217:},((Colias_sifanica:{4,1.2818:},(Colias_ladakensis:{4,0.538:},Colias_nina:{4,0.538:}):{4,0.7438:}):{4,0.23625:},(Colias_lada:{4,1.4306:},(Colias_grumi:{4,1.3295:},((Colias_berylla:{4,1.0188:},Colias_stoliczkana:{4,1.0188:}):{4,0.1471:},(Colias_wanda:{4,0.9646:},Colias_arida:{4,0.9646:}):{4,0.2013:}):{4,0.1636:}):{4,0.1011:}):{4,0.08745:}):{4,0.042467:}):{4,0.121547:}):{4,0.162053:}):{4,0.126767:}):{4,0.06469:},(((Colias_regia:{4,1.39205:},(Colias_staudingeri:{4,1.1374:},Colias_cocandica:{4,1.1374:}):{4,0.25465:}):{4,0.246033:},((Colias_aurorina:{2,0.369677:15,0.278623:},Colias_chlorocoma:{2,0.6483:}):{15,0.591231:4,0.339569:},((Colias_romanovi:{4,1.3077:},Colias_christophi:{4,1.3077:}):{4,0.1597:},(Colias_marcopolo:{4,1.2798:},(Colias_sieversi:{4,1.2486:},(Colias_wiskotti:{4,1.1098:},(Colias_alpherakii:{4,0.943:},Colias_shafuladi:{4,0.943:}):{4,0.1668:}):{4,0.1388:}):{4,0.0312:}):{4,0.1876:}):{4,0.1117:}):{4,0.058983:}):{4,0.265195:},((Colias_chrysotheme:{9,0.584357:2,0.142692:15,0.0943742:4,0.535177:},Colias_thisoa:{15,0.937151:4,0.41945:}):{4,0.402837:},((Colias_caucasica:{2,0.446048:19,0.2566:46,0.102653:},Colias_myrmidone:{2,0.8053:}):{46,0.759013:21,0.0502322:},((Colias_alfacariensis:{2,0.85355:},(Colias_alta:{4,0.4631:},Colias_hyale:{34,0.123557:15,0.339543:}):{15,0.39045:}):{15,0.376816:4,0.140317:},(Colias_electo:{5,0.673738:21,0.123318:4,0.0115441:},(Colias_poliographus:{32,0.130004:13,0.0181682:0,0.356409:13,0.0433162:4,0.114502:},(Colias_erate:{34,0.0749165:67,0.0544873:34,0.322629:15,0.107667:},Colias_croceus:{2,0.5597:}):{15,0.1027:}):{15,0.1462:4,1.11022e-16:}):{4,0.562083:}):{4,0.243862:}):{21,0.109607:4,0.0352855:}):{4,0.14384:}):{4,0.132296:}):{4,0.202718:}):{108,0.0315724:125,0.477013:});
