iterationnode_indexbranch_start_timebranch_end_timestart_stateend_statetransition_timetransition_typeparent_indexchild1_indexchild2_index
400010.55970020.5597anagenetic122NANA
410010.55970020.5597anagenetic122NANA
420010.55970020.5597anagenetic122NANA
430010.55970020.5597anagenetic122NANA
440010.55970020.5597anagenetic122NANA
450010.55970020.5597anagenetic122NANA
460010.55970020.5597anagenetic122NANA
470010.55970020.5597anagenetic122NANA
480010.55970020.5597anagenetic122NANA
490010.55970020.5597anagenetic122NANA
500010.55970020.5597anagenetic122NANA
510010.55970020.5597anagenetic122NANA
520010.55970020.5597anagenetic122NANA
530010.55970020.5597anagenetic122NANA
540010.55970020.5597anagenetic122NANA
550010.55970020.5597anagenetic122NANA
560010.55970020.5597anagenetic122NANA
570010.55970020.5597anagenetic122NANA
580010.55970020.5597anagenetic122NANA
590010.55970020.5597anagenetic122NANA
600010.55970020.5597anagenetic122NANA
610010.55970020.5597anagenetic122NANA
620010.55970020.5597anagenetic122NANA
630010.55970020.5597anagenetic122NANA
640010.55970020.5597anagenetic122NANA
650010.55970020.5597anagenetic122NANA
660010.55970020.5597anagenetic122NANA
670010.55970020.5597anagenetic122NANA
680010.55970020.5597anagenetic122NANA
690010.55970020.5597anagenetic122NANA
700010.55970020.5597anagenetic122NANA
710010.55970020.5597anagenetic122NANA
720010.55970020.5597anagenetic122NANA
730010.55970020.5597anagenetic122NANA
740010.55970020.5597anagenetic122NANA
750010.55970020.5597anagenetic122NANA
760010.55970020.5597anagenetic122NANA
770010.55970020.5597anagenetic122NANA
780010.55970020.5597anagenetic122NANA
790010.55970020.5597anagenetic122NANA
800010.55970020.5597anagenetic122NANA
810010.55970020.5597anagenetic122NANA
820010.55970020.5597anagenetic122NANA
830010.55970020.5597anagenetic122NANA
840010.55970020.5597anagenetic122NANA
850010.55970020.5597anagenetic122NANA
860010.55970020.5597anagenetic122NANA
870010.55970020.5597anagenetic122NANA
880010.55970020.5597anagenetic122NANA
890010.55970020.5597anagenetic122NANA
900010.55970020.5597anagenetic122NANA
910010.55970020.5597anagenetic122NANA
920010.55970020.5597anagenetic122NANA
930010.55970020.5597anagenetic122NANA
940010.55970020.5597anagenetic122NANA
950010.55970020.5597anagenetic122NANA
960010.55970020.5597anagenetic122NANA
970010.55970020.5597anagenetic122NANA
980010.55970020.5597anagenetic122NANA
990010.55970020.5597anagenetic122NANA
1000010.55970020.5597anagenetic122NANA
1010010.55970020.5597anagenetic122NANA
1020010.55970020.5597anagenetic122NANA
1030010.55970020.5597anagenetic122NANA
1040010.55970020.5597anagenetic122NANA
1050010.55970020.5597anagenetic122NANA
1060010.55970020.5597anagenetic122NANA
1070010.55970020.5597anagenetic122NANA
1080010.55970020.5597anagenetic122NANA
1090010.55970020.5597anagenetic122NANA
1100010.55970020.5597anagenetic122NANA
1110010.55970020.5597anagenetic122NANA
1120010.55970020.5597anagenetic122NANA
1130010.55970020.5597anagenetic122NANA
1140010.55970020.5597anagenetic122NANA
1150010.55970020.5597anagenetic122NANA
1160010.55970020.5597anagenetic122NANA
1170010.55970020.5597anagenetic122NANA
1180010.55970020.5597anagenetic122NANA
1190010.55970020.5597anagenetic122NANA
1200010.55970020.5597anagenetic122NANA
1210010.55970020.5597anagenetic122NANA
1220010.55970020.5597anagenetic122NANA
1230010.55970020.5597anagenetic122NANA
1240010.55970020.5597anagenetic122NANA
1250010.55970020.5597anagenetic122NANA
1260010.55970020.5597anagenetic122NANA
1270010.55970020.5597anagenetic122NANA
1280010.55970020.5597anagenetic122NANA
1290010.55970020.5597anagenetic122NANA
1300010.55970020.5597anagenetic122NANA
1310010.55970020.5597anagenetic122NANA
1320010.55970020.5597anagenetic122NANA
1330010.55970020.5597anagenetic122NANA
1340010.55970020.5597anagenetic122NANA
1350010.55970020.5597anagenetic122NANA
1360010.55970020.5597anagenetic122NANA
1370010.55970020.5597anagenetic122NANA
1380010.55970020.5597anagenetic122NANA
1390010.55970020.5597anagenetic122NANA
1400010.55970020.5597anagenetic122NANA
1410010.55970020.5597anagenetic122NANA
