Iteration	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	simmap
0	{2,0.5597:}	{34,0.417696:9,0.142004:}	{32,0.141604:14,0.271731:1,0.249066:}	{5,0.8086:}	{34,0.279389:15,0.183711:}	{4,0.4631:}	{2,0.85355:}	{2,0.8053:}	{2,0.8053:}	{15,0.988338:2,0.368263:}	{9,0.512805:2,0.843796:}	{4,0.943:}	{4,0.943:}	{4,1.1098:}	{4,1.2486:}	{4,1.2798:}	{4,1.3077:}	{4,1.3077:}	{2,0.6483:}	{2,0.6483:}	{4,1.1374:}	{4,1.1374:}	{4,1.39205:}	{4,0.9646:}	{4,0.9646:}	{4,1.0188:}	{4,1.0188:}	{4,1.3295:}	{4,1.4306:}	{4,0.538:}	{4,0.538:}	{4,1.2818:}	{4,1.2783:}	{4,1.2783:}	{4,1.68206:}	{32,0.551205:13,0.0807895:4,0.371306:}	{4,1.0033:}	{4,1.6137:}	{4,0.846101:}	{1,0.846101:}	{3,1.09665:}	{3,1.09665:}	{31,0.464686:12,0.0416243:3,0.55419:}	{3,1.0605:}	{3,0.6984:}	{3,0.6984:}	{3,1.0656:}	{3,1.1374:}	{3,1.0101:}	{3,1.0101:}	{11,0.0898285:3,1.33857:}	{3,1.4284:}	{31,0.604704:11,0.395027:3,0.764584:}	{31,0.272721:12,0.0508527:3,1.29193:}	{3,1.6155:}	{11,0.0998632:3,1.66659:}	{3,1.76645:}	{1,1.9246:}	{2,1.9246:}	{6,0.6617:}	{6,0.6617:}	{6,0.7061:}	{6,0.7491:}	{6,0.87445:}	{6,0.955443:}	{6,1.31934:}	{6,0.0444:}	{6,0.043:}	{6,0.12535:}	{6,0.080993:}	{6,0.363895:}	{6,1.42754:}	{9,0.175505:}	{3,0.200928:}	{3,0.260213:}	{3,0.204118:}	{3,0.477722:}	{3,0.3672:}	{3,0.0718:}	{3,0.22064:}	{3,0.157183:}	{3,0.121033:}	{3,0.140357:}	{3,0.129782:}	{3,0.144696:}	{3,0.131797:}	{3,0.111398:}	{3,0.091665:}	{3,0.132727:}	{31,0.138187:}	{14,0.0543188:4,1.07046:}	{4,0.6104:}	{4,0.230417:}	{4,0.282217:}	{4,0.7438:}	{4,0.23625:}	{4,0.1471:}	{4,0.2013:}	{4,0.1636:}	{4,0.1011:}	{4,0.08745:}	{4,0.042467:}	{4,0.121547:}	{4,0.162053:}	{4,0.126767:}	{4,0.06469:}	{4,0.25465:}	{4,0.246033:}	{2,0.9308:}	{4,0.1597:}	{4,0.1668:}	{4,0.1388:}	{4,0.0312:}	{4,0.1876:}	{4,0.1117:}	{15,0.058983:}	{15,0.265195:}	{2,0.402837:}	{2,0.809245:}	{15,0.217355:2,0.173095:}	{2,0.517133:}	{9,0.1027:}	{9,0.1462:}	{40,0.381581:19,0.137068:2,0.0434344:}	{2,0.243862:}	{2,0.144893:}	{2,0.14384:}	{15,0.132296:}	{15,0.137137:2,0.0655805:}	{31,0.392376:12,0.116209:}	{53,0:}	((Colias_dimera:{6,1.31934:},(Colias_vauthierii:{6,0.955443:},(Colias_lesbia:{6,0.87445:},(Colias_mossi:{6,0.7491:},(Colias_flaveola:{6,0.7061:},(Colias_euxanthe:{6,0.6617:},Colias_weberbaueri:{6,0.6617:}):{6,0.0444:}):{6,0.043:}):{6,0.12535:}):{6,0.080993:}):{6,0.363895:}):{6,1.42754:},(((Colias_phicomone:{2,1.9246:},Colias_tamerlana:{1,1.9246:}):{9,0.175505:},((Colias_rankinensis:{3,1.76645:},Colias_nastes:{11,0.0998632:3,1.66659:}):{3,0.200928:},((Colias_canadensis:{3,1.6155:},Colias_hecla:{31,0.272721:12,0.0508527:3,1.29193:}):{3,0.260213:},(Colias_tyche:{31,0.604704:11,0.395027:3,0.764584:},((Colias_meadii:{3,1.4284:},Colias_hyperborea:{11,0.0898285:3,1.33857:}):{3,0.204118:},((Colias_pelidne:{3,1.0101:},Colias_scudderii:{3,1.0101:}):{3,0.477722:},((Colias_alexandra:{3,1.1374:},(Colias_christina:{3,1.0656:},(Colias_eurytheme:{3,0.6984:},Colias_philodice:{3,0.6984:}):{3,0.3672:}):{3,0.0718:}):{3,0.22064:},((Colias_behrii:{3,1.0605:},Colias_palaeno:{31,0.464686:12,0.0416243:3,0.55419:}):{3,0.157183:},(Colias_skinneri:{3,1.09665:},Colias_interior:{3,1.09665:}):{3,0.121033:}):{3,0.140357:}):{3,0.129782:}):{3,0.144696:}):{3,0.131797:}):{3,0.111398:}):{3,0.091665:}):{3,0.132727:}):{31,0.138187:},(((Colias_heos:{1,0.846101:},Colias_diva:{4,0.846101:}):{14,0.0543188:4,1.07046:},((Colias_eogene:{4,1.6137:},(Colias_tibetana:{4,1.0033:},Colias_fieldii:{32,0.551205:13,0.0807895:4,0.371306:}):{4,0.6104:}):{4,0.230417:},(Colias_montium:{4,1.68206:},((Colias_thrasibulus:{4,1.2783:},Colias_nebulosa:{4,1.2783:}):{4,0.282217:},((Colias_sifanica:{4,1.2818:},(Colias_ladakensis:{4,0.538:},Colias_nina:{4,0.538:}):{4,0.7438:}):{4,0.23625:},(Colias_lada:{4,1.4306:},(Colias_grumi:{4,1.3295:},((Colias_berylla:{4,1.0188:},Colias_stoliczkana:{4,1.0188:}):{4,0.1471:},(Colias_wanda:{4,0.9646:},Colias_arida:{4,0.9646:}):{4,0.2013:}):{4,0.1636:}):{4,0.1011:}):{4,0.08745:}):{4,0.042467:}):{4,0.121547:}):{4,0.162053:}):{4,0.126767:}):{4,0.06469:},(((Colias_regia:{4,1.39205:},(Colias_staudingeri:{4,1.1374:},Colias_cocandica:{4,1.1374:}):{4,0.25465:}):{4,0.246033:},((Colias_aurorina:{2,0.6483:},Colias_chlorocoma:{2,0.6483:}):{2,0.9308:},((Colias_romanovi:{4,1.3077:},Colias_christophi:{4,1.3077:}):{4,0.1597:},(Colias_marcopolo:{4,1.2798:},(Colias_sieversi:{4,1.2486:},(Colias_wiskotti:{4,1.1098:},(Colias_alpherakii:{4,0.943:},Colias_shafuladi:{4,0.943:}):{4,0.1668:}):{4,0.1388:}):{4,0.0312:}):{4,0.1876:}):{4,0.1117:}):{15,0.058983:}):{15,0.265195:},((Colias_chrysotheme:{9,0.512805:2,0.843796:},Colias_thisoa:{15,0.988338:2,0.368263:}):{2,0.402837:},((Colias_caucasica:{2,0.8053:},Colias_myrmidone:{2,0.8053:}):{2,0.809245:},((Colias_alfacariensis:{2,0.85355:},(Colias_alta:{4,0.4631:},Colias_hyale:{34,0.279389:15,0.183711:}):{15,0.217355:2,0.173095:}):{2,0.517133:},(Colias_electo:{5,0.8086:},(Colias_poliographus:{32,0.141604:14,0.271731:1,0.249066:},(Colias_erate:{34,0.417696:9,0.142004:},Colias_croceus:{2,0.5597:}):{9,0.1027:}):{9,0.1462:}):{40,0.381581:19,0.137068:2,0.0434344:}):{2,0.243862:}):{2,0.144893:}):{2,0.14384:}):{15,0.132296:}):{15,0.137137:2,0.0655805:}):{31,0.392376:12,0.116209:});
100	{2,0.5597:}	{34,0.455638:9,0.104062:}	{32,0.154015:14,0.256141:1,0.252245:}	{5,0.8086:}	{34,0.357448:15,0.105652:}	{4,0.4631:}	{2,0.85355:}	{2,0.8053:}	{2,0.8053:}	{15,0.844457:2,0.512144:}	{9,0.529911:2,0.82669:}	{4,0.943:}	{4,0.943:}	{4,1.1098:}	{4,1.2486:}	{4,1.2798:}	{4,1.3077:}	{4,1.3077:}	{2,0.6483:}	{2,0.6483:}	{4,1.1374:}	{4,1.1374:}	{4,1.39205:}	{4,0.9646:}	{4,0.9646:}	{4,1.0188:}	{4,1.0188:}	{4,1.3295:}	{4,1.4306:}	{4,0.538:}	{4,0.538:}	{4,1.2818:}	{4,1.2783:}	{4,1.2783:}	{4,1.68206:}	{32,0.288255:14,0.0958705:4,0.619174:}	{4,1.0033:}	{4,1.6137:}	{4,0.846101:}	{1,0.846101:}	{3,1.09665:}	{3,1.09665:}	{31,0.0380655:11,1.02243:}	{3,1.0605:}	{3,0.6984:}	{3,0.6984:}	{3,1.0656:}	{3,1.1374:}	{3,1.0101:}	{3,1.0101:}	{11,1.21541:3,0.212986:}	{3,1.4284:}	{31,0.329488:11,0.0643945:3,1.37043:}	{31,0.152986:11,0.348992:3,1.11352:}	{3,1.6155:}	{11,0.237239:3,1.52921:}	{3,1.76645:}	{1,1.9246:}	{2,1.9246:}	{6,0.6617:}	{6,0.6617:}	{6,0.338939:23,0.225445:6,0.141716:}	{6,0.7491:}	{6,0.87445:}	{6,0.955443:}	{6,1.31934:}	{6,0.0444:}	{6,0.043:}	{6,0.12535:}	{6,0.080993:}	{6,0.363895:}	{6,1.42754:}	{9,0.147467:50,0.0280384:}	{3,0.200928:}	{3,0.260213:}	{3,0.204118:}	{3,0.265503:12,0.190756:3,0.0214622:}	{3,0.3672:}	{3,0.0718:}	{3,0.22064:}	{11,0.157183:}	{3,0.121033:}	{11,0.0338359:3,0.106521:}	{3,0.129782:}	{3,0.144696:}	{3,0.131797:}	{3,0.111398:}	{3,0.091665:}	{3,0.132727:}	{81,0.138187:}	{14,0.330911:4,0.793872:}	{4,0.0282385:13,0.166564:4,0.415597:}	{4,0.230417:}	{4,0.282217:}	{4,0.7438:}	{4,0.23625:}	{4,0.1471:}	{4,0.2013:}	{4,0.1636:}	{4,0.1011:}	{4,0.08745:}	{4,0.042467:}	{4,0.121547:}	{4,0.162053:}	{4,0.126767:}	{4,0.06469:}	{4,0.25465:}	{4,0.246033:}	{2,0.9308:}	{4,0.1597:}	{4,0.1668:}	{4,0.1388:}	{4,0.0312:}	{4,0.1876:}	{4,0.1117:}	{15,0.058983:}	{15,0.265195:}	{2,0.402837:}	{2,0.809245:}	{15,0.241316:2,0.149134:}	{2,0.517133:}	{9,0.1027:}	{9,0.108875:2,0.0373251:}	{19,0.294411:2,0.267672:}	{2,0.243862:}	{2,0.144893:}	{2,0.14384:}	{15,0.132296:}	{15,0.0649375:2,0.13778:}	{81,0.508585:}	{81,0:}	((Colias_dimera:{6,1.31934:},(Colias_vauthierii:{6,0.955443:},(Colias_lesbia:{6,0.87445:},(Colias_mossi:{6,0.7491:},(Colias_flaveola:{6,0.338939:23,0.225445:6,0.141716:},(Colias_euxanthe:{6,0.6617:},Colias_weberbaueri:{6,0.6617:}):{6,0.0444:}):{6,0.043:}):{6,0.12535:}):{6,0.080993:}):{6,0.363895:}):{6,1.42754:},(((Colias_phicomone:{2,1.9246:},Colias_tamerlana:{1,1.9246:}):{9,0.147467:50,0.0280384:},((Colias_rankinensis:{3,1.76645:},Colias_nastes:{11,0.237239:3,1.52921:}):{3,0.200928:},((Colias_canadensis:{3,1.6155:},Colias_hecla:{31,0.152986:11,0.348992:3,1.11352:}):{3,0.260213:},(Colias_tyche:{31,0.329488:11,0.0643945:3,1.37043:},((Colias_meadii:{3,1.4284:},Colias_hyperborea:{11,1.21541:3,0.212986:}):{3,0.204118:},((Colias_pelidne:{3,1.0101:},Colias_scudderii:{3,1.0101:}):{3,0.265503:12,0.190756:3,0.0214622:},((Colias_alexandra:{3,1.1374:},(Colias_christina:{3,1.0656:},(Colias_eurytheme:{3,0.6984:},Colias_philodice:{3,0.6984:}):{3,0.3672:}):{3,0.0718:}):{3,0.22064:},((Colias_behrii:{3,1.0605:},Colias_palaeno:{31,0.0380655:11,1.02243:}):{11,0.157183:},(Colias_skinneri:{3,1.09665:},Colias_interior:{3,1.09665:}):{3,0.121033:}):{11,0.0338359:3,0.106521:}):{3,0.129782:}):{3,0.144696:}):{3,0.131797:}):{3,0.111398:}):{3,0.091665:}):{3,0.132727:}):{81,0.138187:},(((Colias_heos:{1,0.846101:},Colias_diva:{4,0.846101:}):{14,0.330911:4,0.793872:},((Colias_eogene:{4,1.6137:},(Colias_tibetana:{4,1.0033:},Colias_fieldii:{32,0.288255:14,0.0958705:4,0.619174:}):{4,0.0282385:13,0.166564:4,0.415597:}):{4,0.230417:},(Colias_montium:{4,1.68206:},((Colias_thrasibulus:{4,1.2783:},Colias_nebulosa:{4,1.2783:}):{4,0.282217:},((Colias_sifanica:{4,1.2818:},(Colias_ladakensis:{4,0.538:},Colias_nina:{4,0.538:}):{4,0.7438:}):{4,0.23625:},(Colias_lada:{4,1.4306:},(Colias_grumi:{4,1.3295:},((Colias_berylla:{4,1.0188:},Colias_stoliczkana:{4,1.0188:}):{4,0.1471:},(Colias_wanda:{4,0.9646:},Colias_arida:{4,0.9646:}):{4,0.2013:}):{4,0.1636:}):{4,0.1011:}):{4,0.08745:}):{4,0.042467:}):{4,0.121547:}):{4,0.162053:}):{4,0.126767:}):{4,0.06469:},(((Colias_regia:{4,1.39205:},(Colias_staudingeri:{4,1.1374:},Colias_cocandica:{4,1.1374:}):{4,0.25465:}):{4,0.246033:},((Colias_aurorina:{2,0.6483:},Colias_chlorocoma:{2,0.6483:}):{2,0.9308:},((Colias_romanovi:{4,1.3077:},Colias_christophi:{4,1.3077:}):{4,0.1597:},(Colias_marcopolo:{4,1.2798:},(Colias_sieversi:{4,1.2486:},(Colias_wiskotti:{4,1.1098:},(Colias_alpherakii:{4,0.943:},Colias_shafuladi:{4,0.943:}):{4,0.1668:}):{4,0.1388:}):{4,0.0312:}):{4,0.1876:}):{4,0.1117:}):{15,0.058983:}):{15,0.265195:},((Colias_chrysotheme:{9,0.529911:2,0.82669:},Colias_thisoa:{15,0.844457:2,0.512144:}):{2,0.402837:},((Colias_caucasica:{2,0.8053:},Colias_myrmidone:{2,0.8053:}):{2,0.809245:},((Colias_alfacariensis:{2,0.85355:},(Colias_alta:{4,0.4631:},Colias_hyale:{34,0.357448:15,0.105652:}):{15,0.241316:2,0.149134:}):{2,0.517133:},(Colias_electo:{5,0.8086:},(Colias_poliographus:{32,0.154015:14,0.256141:1,0.252245:},(Colias_erate:{34,0.455638:9,0.104062:},Colias_croceus:{2,0.5597:}):{9,0.1027:}):{9,0.108875:2,0.0373251:}):{19,0.294411:2,0.267672:}):{2,0.243862:}):{2,0.144893:}):{2,0.14384:}):{15,0.132296:}):{15,0.0649375:2,0.13778:}):{81,0.508585:});
200	{2,0.5597:}	{34,0.5597:}	{32,0.226924:14,0.179582:4,0.255894:}	{5,0.8086:}	{34,0.0145271:15,0.109825:2,0.338748:}	{4,0.4631:}	{2,0.85355:}	{2,0.8053:}	{2,0.8053:}	{15,1.18487:2,0.171732:}	{9,0.114113:2,1.24249:}	{4,0.943:}	{4,0.943:}	{4,1.1098:}	{4,1.2486:}	{4,1.2798:}	{4,1.3077:}	{4,1.3077:}	{2,0.6483:}	{2,0.6483:}	{4,1.1374:}	{4,1.1374:}	{4,1.39205:}	{4,0.9646:}	{4,0.9646:}	{4,1.0188:}	{4,1.0188:}	{4,1.3295:}	{4,1.4306:}	{4,0.538:}	{4,0.538:}	{4,1.2818:}	{4,1.2783:}	{4,1.2783:}	{4,1.68206:}	{32,0.630472:13,0.209283:4,0.163545:}	{4,1.0033:}	{4,1.6137:}	{4,0.846101:}	{1,0.846101:}	{3,1.09665:}	{3,1.09665:}	{31,0.328937:12,0.0350603:3,0.696502:}	{3,1.0605:}	{3,0.6984:}	{3,0.6984:}	{3,0.462769:12,0.441419:3,0.161413:}	{3,1.1374:}	{3,1.0101:}	{3,1.0101:}	{11,0.247899:3,1.1805:}	{3,1.4284:}	{31,0.983582:11,0.185572:3,0.595161:}	{31,0.3631:11,0.045508:36,1.05796:11,0.148935:}	{3,1.6155:}	{11,1.76645:}	{3,1.76645:}	{1,1.9246:}	{2,1.9246:}	{6,0.6617:}	{6,0.6617:}	{6,0.7061:}	{6,0.7491:}	{6,0.87445:}	{6,0.955443:}	{6,1.31934:}	{6,0.0444:}	{6,0.043:}	{6,0.12535:}	{6,0.080993:}	{6,0.363895:}	{6,1.42754:}	{9,0.0502225:1,0.125283:}	{11,0.200928:}	{11,0.0973803:3,0.162833:}	{3,0.204118:}	{3,0.477722:}	{3,0.3672:}	{3,0.0718:}	{3,0.22064:}	{3,0.157183:}	{3,0.121033:}	{3,0.140357:}	{3,0.129782:}	{3,0.144696:}	{3,0.131797:}	{3,0.111398:}	{3,0.091665:}	{11,0.132727:}	{11,0.138187:}	{14,0.115734:4,1.00905:}	{4,0.6104:}	{4,0.230417:}	{4,0.282217:}	{4,0.7438:}	{4,0.23625:}	{4,0.1471:}	{4,0.2013:}	{4,0.1636:}	{4,0.1011:}	{4,0.08745:}	{4,0.042467:}	{4,0.121547:}	{4,0.162053:}	{4,0.126767:}	{4,0.06469:}	{4,0.25465:}	{4,0.246033:}	{2,0.9308:}	{4,0.1597:}	{4,0.1668:}	{4,0.1388:}	{4,0.0312:}	{4,0.1876:}	{4,0.1117:}	{15,0.058983:}	{15,0.265195:}	{2,0.402837:}	{2,0.809245:}	{15,0.14656:2,0.24389:}	{2,0.517133:}	{34,0.1027:}	{34,0.1462:}	{74,0.0867919:46,0.040718:15,0.091019:2,0.343554:}	{2,0.243862:}	{2,0.144893:}	{2,0.14384:}	{15,0.132296:}	{15,0.202718:}	{67,0.508585:}	{108,0:}	((Colias_dimera:{6,1.31934:},(Colias_vauthierii:{6,0.955443:},(Colias_lesbia:{6,0.87445:},(Colias_mossi:{6,0.7491:},(Colias_flaveola:{6,0.7061:},(Colias_euxanthe:{6,0.6617:},Colias_weberbaueri:{6,0.6617:}):{6,0.0444:}):{6,0.043:}):{6,0.12535:}):{6,0.080993:}):{6,0.363895:}):{6,1.42754:},(((Colias_phicomone:{2,1.9246:},Colias_tamerlana:{1,1.9246:}):{9,0.0502225:1,0.125283:},((Colias_rankinensis:{3,1.76645:},Colias_nastes:{11,1.76645:}):{11,0.200928:},((Colias_canadensis:{3,1.6155:},Colias_hecla:{31,0.3631:11,0.045508:36,1.05796:11,0.148935:}):{11,0.0973803:3,0.162833:},(Colias_tyche:{31,0.983582:11,0.185572:3,0.595161:},((Colias_meadii:{3,1.4284:},Colias_hyperborea:{11,0.247899:3,1.1805:}):{3,0.204118:},((Colias_pelidne:{3,1.0101:},Colias_scudderii:{3,1.0101:}):{3,0.477722:},((Colias_alexandra:{3,1.1374:},(Colias_christina:{3,0.462769:12,0.441419:3,0.161413:},(Colias_eurytheme:{3,0.6984:},Colias_philodice:{3,0.6984:}):{3,0.3672:}):{3,0.0718:}):{3,0.22064:},((Colias_behrii:{3,1.0605:},Colias_palaeno:{31,0.328937:12,0.0350603:3,0.696502:}):{3,0.157183:},(Colias_skinneri:{3,1.09665:},Colias_interior:{3,1.09665:}):{3,0.121033:}):{3,0.140357:}):{3,0.129782:}):{3,0.144696:}):{3,0.131797:}):{3,0.111398:}):{3,0.091665:}):{11,0.132727:}):{11,0.138187:},(((Colias_heos:{1,0.846101:},Colias_diva:{4,0.846101:}):{14,0.115734:4,1.00905:},((Colias_eogene:{4,1.6137:},(Colias_tibetana:{4,1.0033:},Colias_fieldii:{32,0.630472:13,0.209283:4,0.163545:}):{4,0.6104:}):{4,0.230417:},(Colias_montium:{4,1.68206:},((Colias_thrasibulus:{4,1.2783:},Colias_nebulosa:{4,1.2783:}):{4,0.282217:},((Colias_sifanica:{4,1.2818:},(Colias_ladakensis:{4,0.538:},Colias_nina:{4,0.538:}):{4,0.7438:}):{4,0.23625:},(Colias_lada:{4,1.4306:},(Colias_grumi:{4,1.3295:},((Colias_berylla:{4,1.0188:},Colias_stoliczkana:{4,1.0188:}):{4,0.1471:},(Colias_wanda:{4,0.9646:},Colias_arida:{4,0.9646:}):{4,0.2013:}):{4,0.1636:}):{4,0.1011:}):{4,0.08745:}):{4,0.042467:}):{4,0.121547:}):{4,0.162053:}):{4,0.126767:}):{4,0.06469:},(((Colias_regia:{4,1.39205:},(Colias_staudingeri:{4,1.1374:},Colias_cocandica:{4,1.1374:}):{4,0.25465:}):{4,0.246033:},((Colias_aurorina:{2,0.6483:},Colias_chlorocoma:{2,0.6483:}):{2,0.9308:},((Colias_romanovi:{4,1.3077:},Colias_christophi:{4,1.3077:}):{4,0.1597:},(Colias_marcopolo:{4,1.2798:},(Colias_sieversi:{4,1.2486:},(Colias_wiskotti:{4,1.1098:},(Colias_alpherakii:{4,0.943:},Colias_shafuladi:{4,0.943:}):{4,0.1668:}):{4,0.1388:}):{4,0.0312:}):{4,0.1876:}):{4,0.1117:}):{15,0.058983:}):{15,0.265195:},((Colias_chrysotheme:{9,0.114113:2,1.24249:},Colias_thisoa:{15,1.18487:2,0.171732:}):{2,0.402837:},((Colias_caucasica:{2,0.8053:},Colias_myrmidone:{2,0.8053:}):{2,0.809245:},((Colias_alfacariensis:{2,0.85355:},(Colias_alta:{4,0.4631:},Colias_hyale:{34,0.0145271:15,0.109825:2,0.338748:}):{15,0.14656:2,0.24389:}):{2,0.517133:},(Colias_electo:{5,0.8086:},(Colias_poliographus:{32,0.226924:14,0.179582:4,0.255894:},(Colias_erate:{34,0.5597:},Colias_croceus:{2,0.5597:}):{34,0.1027:}):{34,0.1462:}):{74,0.0867919:46,0.040718:15,0.091019:2,0.343554:}):{2,0.243862:}):{2,0.144893:}):{2,0.14384:}):{15,0.132296:}):{15,0.202718:}):{67,0.508585:});
