Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
16500	-652.3817	-651.1374	-1.244236	0.9421782	0.302058	0.302058	0.0782906	0.9217094	1e-06	0.0782906	1e-06	1e-06	0.921709	1e-06	0.0782906	0.921709
17000	-666.9356	-665.7589	-1.17677	1.056619	0.120151	0.120151	0.05913432	0.9408657	1e-06	0.0591343	1e-06	1e-06	0.940866	1e-06	0.0591343	0.940866
17500	-723.0763	-722.0721	-1.004196	0.9862608	0.0179356	0.0179356	0.07261056	0.9273894	1e-06	0.0726106	1e-06	1e-06	0.927389	1e-06	0.0726106	0.927389
18000	-716.671	-715.5629	-1.108089	1.085736	0.0223534	0.0223534	0.08360888	0.9163911	1e-06	0.0836089	1e-06	1e-06	0.916391	1e-06	0.0836089	0.916391
18500	-719.6278	-718.6766	-0.9511145	0.934179	0.0169355	0.0169355	0.06807465	0.9319254	1e-06	0.0680746	1e-06	1e-06	0.931925	1e-06	0.0680746	0.931925
19000	-694.6433	-693.4625	-1.180859	1.178944	0.00191485	0.00191485	0.06071548	0.9392845	1e-06	0.0607155	1e-06	1e-06	0.939285	1e-06	0.0607155	0.939285
19500	-665.6407	-664.5754	-1.065266	1.032395	0.0328706	0.0328706	0.07457133	0.9254287	1e-06	0.0745713	1e-06	1e-06	0.925429	1e-06	0.0745713	0.925429
20000	-697.909	-696.651	-1.257946	1.075121	0.182825	0.182825	0.07786018	0.9221398	1e-06	0.0778602	1e-06	1e-06	0.92214	1e-06	0.0778602	0.92214
20500	-647.3226	-646.3009	-1.021714	0.871038	0.150676	0.150676	0.07022517	0.9297748	1e-06	0.0702252	1e-06	1e-06	0.929775	1e-06	0.0702252	0.929775
21000	-699.3521	-698.1655	-1.18656	0.9340773	0.252483	0.252483	0.08995466	0.9100453	1e-06	0.0899547	1e-06	1e-06	0.910045	1e-06	0.0899547	0.910045
21500	-657.2109	-656.1866	-1.024375	0.9715876	0.0527874	0.0527874	0.07314696	0.926853	1e-06	0.073147	1e-06	1e-06	0.926853	1e-06	0.073147	0.926853
22000	-663.7907	-662.7366	-1.054141	0.9375657	0.116576	0.116576	0.07913379	0.9208662	1e-06	0.0791338	1e-06	1e-06	0.920866	1e-06	0.0791338	0.920866
22500	-666.6834	-665.6047	-1.078657	1.062892	0.0157648	0.0157648	0.07223534	0.9277647	1e-06	0.0722353	1e-06	1e-06	0.927765	1e-06	0.0722353	0.927765
23000	-660.4904	-659.5995	-0.8909669	0.8348229	0.056144	0.056144	0.09406731	0.9059327	1e-06	0.0940673	1e-06	1e-06	0.905933	1e-06	0.0940673	0.905933
23500	-732.5855	-731.4176	-1.167941	1.126284	0.041657	0.041657	0.07331548	0.9266845	1e-06	0.0733155	1e-06	1e-06	0.926685	1e-06	0.0733155	0.926685
24000	-722.1684	-720.6952	-1.473215	1.165957	0.307258	0.307258	0.06321619	0.9367838	1e-06	0.0632162	1e-06	1e-06	0.936784	1e-06	0.0632162	0.936784
24500	-718.1371	-717.0978	-1.039273	1.02931	0.00996273	0.00996273	0.07107209	0.9289279	1e-06	0.0710721	1e-06	1e-06	0.928928	1e-06	0.0710721	0.928928
25000	-667.9764	-667.0945	-0.8818914	0.860917	0.0209744	0.0209744	0.0738317	0.9261683	1e-06	0.0738317	1e-06	1e-06	0.926168	1e-06	0.0738317	0.926168
25500	-692.5207	-691.2783	-1.242447	1.097261	0.145186	0.145186	0.06887249	0.9311275	1e-06	0.0688725	1e-06	1e-06	0.931128	1e-06	0.0688725	0.931128
26000	-698.5671	-697.476	-1.091095	0.9917615	0.0993335	0.0993335	0.08549284	0.9145072	1e-06	0.0854928	1e-06	1e-06	0.914507	1e-06	0.0854928	0.914507
26500	-725.5056	-724.3659	-1.139759	1.106772	0.0329875	0.0329875	0.08096042	0.9190396	1e-06	0.0809604	1e-06	1e-06	0.91904	1e-06	0.0809604	0.91904
27000	-723.8933	-722.6773	-1.215962	1.116284	0.0996788	0.0996788	0.07520474	0.9247953	1e-06	0.0752047	1e-06	1e-06	0.924795	1e-06	0.0752047	0.924795
27500	-695.6528	-694.5684	-1.084421	1.060106	0.024315	0.024315	0.07081612	0.9291839	1e-06	0.0708161	1e-06	1e-06	0.929184	1e-06	0.0708161	0.929184
28000	-686.3534	-685.4299	-0.923547	0.9193565	0.00419054	0.00419054	0.1004037	0.8995963	1e-06	0.100404	1e-06	1e-06	0.899596	1e-06	0.100404	0.899596
28500	-680.719	-679.7588	-0.9601538	0.9435382	0.0166156	0.0166156	0.08342672	0.9165733	1e-06	0.0834267	1e-06	1e-06	0.916573	1e-06	0.0834267	0.916573
29000	-656.4106	-655.4457	-0.9649543	0.8905048	0.0744495	0.0744495	0.0870946	0.9129054	1e-06	0.0870946	1e-06	1e-06	0.912905	1e-06	0.0870946	0.912905
29500	-654.8773	-654.0691	-0.8081701	0.7429554	0.0652147	0.0652147	0.08610373	0.9138963	1e-06	0.0861037	1e-06	1e-06	0.913896	1e-06	0.0861037	0.913896
30000	-672.5319	-671.5925	-0.9394425	0.9297866	0.00965595	0.00965595	0.08328172	0.9167183	1e-06	0.0832817	1e-06	1e-06	0.916718	1e-06	0.0832817	0.916718
30500	-669.3932	-668.4371	-0.956116	0.9429181	0.0131979	0.0131979	0.08476752	0.9152325	1e-06	0.0847675	1e-06	1e-06	0.915232	1e-06	0.0847675	0.915232
31000	-749.1662	-748.0849	-1.0813	1.038285	0.0430152	0.0430152	0.08770283	0.9122972	1e-06	0.0877028	1e-06	1e-06	0.912297	1e-06	0.0877028	0.912297
31500	-668.4515	-667.452	-0.9994432	0.9491999	0.0502434	0.0502434	0.06724786	0.9327521	1e-06	0.0672479	1e-06	1e-06	0.932752	1e-06	0.0672479	0.932752
32000	-693.3877	-692.3454	-1.042342	1.010967	0.0313744	0.0313744	0.08084839	0.9191516	1e-06	0.0808484	1e-06	1e-06	0.919152	1e-06	0.0808484	0.919152
32500	-681.5045	-680.6021	-0.9024451	0.8775059	0.0249392	0.0249392	0.08689526	0.9131047	1e-06	0.0868953	1e-06	1e-06	0.913105	1e-06	0.0868953	0.913105
33000	-735.6774	-734.5974	-1.079966	1.01072	0.0692457	0.0692457	0.08172502	0.918275	1e-06	0.081725	1e-06	1e-06	0.918275	1e-06	0.081725	0.918275
33500	-698.5079	-697.5211	-0.9868456	0.9278961	0.0589495	0.0589495	0.1054786	0.8945214	1e-06	0.105479	1e-06	1e-06	0.894521	1e-06	0.105479	0.894521
34000	-679.8404	-678.856	-0.9843413	0.8000353	0.184306	0.184306	0.0887274	0.9112726	1e-06	0.0887274	1e-06	1e-06	0.911273	1e-06	0.0887274	0.911273
34500	-672.9244	-671.665	-1.259498	1.108175	0.151323	0.151323	0.06097475	0.9390253	1e-06	0.0609747	1e-06	1e-06	0.939025	1e-06	0.0609747	0.939025
35000	-685.8847	-684.7956	-1.089069	1.037566	0.0515025	0.0515025	0.06704497	0.932955	1e-06	0.067045	1e-06	1e-06	0.932955	1e-06	0.067045	0.932955
35500	-731.8364	-730.5442	-1.292227	1.248151	0.0440762	0.0440762	0.06896222	0.9310378	1e-06	0.0689622	1e-06	1e-06	0.931038	1e-06	0.0689622	0.931038
36000	-690.7889	-689.7114	-1.077525	0.9666583	0.110866	0.110866	0.07817036	0.9218296	1e-06	0.0781704	1e-06	1e-06	0.92183	1e-06	0.0781704	0.92183
36500	-719.445	-718.401	-1.043967	1.029647	0.0143202	0.0143202	0.06241816	0.9375818	1e-06	0.0624182	1e-06	1e-06	0.937582	1e-06	0.0624182	0.937582
37000	-704.4055	-703.4125	-0.9930035	0.9700222	0.0229813	0.0229813	0.09321547	0.9067845	1e-06	0.0932155	1e-06	1e-06	0.906785	1e-06	0.0932155	0.906785
37500	-728.3256	-727.4081	-0.9174138	0.8862298	0.031184	0.031184	0.09067309	0.9093269	1e-06	0.0906731	1e-06	1e-06	0.909327	1e-06	0.0906731	0.909327
38000	-708.6805	-707.6558	-1.024645	0.9781976	0.046447	0.046447	0.09273059	0.9072694	1e-06	0.0927306	1e-06	1e-06	0.907269	1e-06	0.0927306	0.907269
38500	-710.0515	-708.9574	-1.094085	1.080792	0.0132936	0.0132936	0.07609999	0.9239	1e-06	0.0761	1e-06	1e-06	0.9239	1e-06	0.0761	0.9239
39000	-682.6881	-681.5249	-1.163163	1.041752	0.12141	0.12141	0.07364388	0.9263561	1e-06	0.0736439	1e-06	1e-06	0.926356	1e-06	0.0736439	0.926356
39500	-636.9221	-635.955	-0.9671628	0.874301	0.0928618	0.0928618	0.07581915	0.9241809	1e-06	0.0758191	1e-06	1e-06	0.924181	1e-06	0.0758191	0.924181
40000	-652.282	-651.3338	-0.9481481	0.8536292	0.0945189	0.0945189	0.08356048	0.9164395	1e-06	0.0835605	1e-06	1e-06	0.91644	1e-06	0.0835605	0.91644
40500	-709.3302	-708.2349	-1.095334	1.015833	0.079501	0.079501	0.07885851	0.9211415	1e-06	0.0788585	1e-06	1e-06	0.921141	1e-06	0.0788585	0.921141
41000	-683.0342	-681.9762	-1.058053	1.01493	0.0431228	0.0431228	0.07920638	0.9207936	1e-06	0.0792064	1e-06	1e-06	0.920794	1e-06	0.0792064	0.920794
41500	-659.7694	-658.7471	-1.022224	0.9160565	0.106168	0.106168	0.0641466	0.9358534	1e-06	0.0641466	1e-06	1e-06	0.935853	1e-06	0.0641466	0.935853
42000	-676.8757	-675.8012	-1.074487	1.021648	0.0528388	0.0528388	0.07765647	0.9223435	1e-06	0.0776565	1e-06	1e-06	0.922344	1e-06	0.0776565	0.922344
42500	-657.6684	-656.7508	-0.917578	0.8606235	0.0569545	0.0569545	0.07822784	0.9217722	1e-06	0.0782278	1e-06	1e-06	0.921772	1e-06	0.0782278	0.921772
43000	-710.5386	-709.3808	-1.157792	0.9891029	0.168689	0.168689	0.08720421	0.9127958	1e-06	0.0872042	1e-06	1e-06	0.912796	1e-06	0.0872042	0.912796
43500	-668.4806	-667.3939	-1.0867	0.9439352	0.142764	0.142764	0.07001869	0.9299813	1e-06	0.0700187	1e-06	1e-06	0.929981	1e-06	0.0700187	0.929981
44000	-685.0648	-683.9798	-1.084915	1.025575	0.0593402	0.0593402	0.0716244	0.9283756	1e-06	0.0716244	1e-06	1e-06	0.928376	1e-06	0.0716244	0.928376
44500	-659.3032	-658.3285	-0.974666	0.9533416	0.0213244	0.0213244	0.06250842	0.9374916	1e-06	0.0625084	1e-06	1e-06	0.937492	1e-06	0.0625084	0.937492
45000	-678.9827	-677.9824	-1.000327	0.8588397	0.141487	0.141487	0.08355666	0.9164433	1e-06	0.0835567	1e-06	1e-06	0.916443	1e-06	0.0835567	0.916443
45500	-686.6411	-685.4844	-1.156762	0.9615054	0.195256	0.195256	0.08610804	0.913892	1e-06	0.086108	1e-06	1e-06	0.913892	1e-06	0.086108	0.913892
46000	-702.4316	-701.4383	-0.993319	0.9781058	0.0152132	0.0152132	0.08923246	0.9107675	1e-06	0.0892325	1e-06	1e-06	0.910768	1e-06	0.0892325	0.910768
46500	-648.129	-647.024	-1.105005	1.002548	0.102457	0.102457	0.06215985	0.9378401	1e-06	0.0621599	1e-06	1e-06	0.93784	1e-06	0.0621599	0.93784
47000	-660.3884	-659.4017	-0.9867279	0.8829859	0.103742	0.103742	0.08206695	0.9179331	1e-06	0.0820669	1e-06	1e-06	0.917933	1e-06	0.0820669	0.917933
47500	-684.004	-682.8356	-1.168333	1.160332	0.00800161	0.00800161	0.0647467	0.9352533	1e-06	0.0647467	1e-06	1e-06	0.935253	1e-06	0.0647467	0.935253
48000	-710.7613	-709.5302	-1.231149	1.226525	0.00462394	0.00462394	0.06538541	0.9346146	1e-06	0.0653854	1e-06	1e-06	0.934615	1e-06	0.0653854	0.934615
48500	-644.0965	-643.1311	-0.9654022	0.9282151	0.0371871	0.0371871	0.06437053	0.9356295	1e-06	0.0643705	1e-06	1e-06	0.935629	1e-06	0.0643705	0.935629
49000	-719.4081	-718.1835	-1.224588	0.988645	0.235943	0.235943	0.07470749	0.9252925	1e-06	0.0747075	1e-06	1e-06	0.925293	1e-06	0.0747075	0.925293
49500	-693.651	-692.6316	-1.019369	1.014671	0.00469818	0.00469818	0.07296783	0.9270322	1e-06	0.0729678	1e-06	1e-06	0.927032	1e-06	0.0729678	0.927032
50000	-627.3753	-626.3298	-1.045438	0.8929139	0.152524	0.152524	0.06077001	0.93923	1e-06	0.06077	1e-06	1e-06	0.93923	1e-06	0.06077	0.93923
50500	-687.3407	-686.3907	-0.9499848	0.8954212	0.0545636	0.0545636	0.0902763	0.9097237	1e-06	0.0902763	1e-06	1e-06	0.909724	1e-06	0.0902763	0.909724
51000	-603.7465	-602.7767	-0.9697898	0.9548429	0.0149469	0.0149469	0.06653437	0.9334656	1e-06	0.0665344	1e-06	1e-06	0.933466	1e-06	0.0665344	0.933466
51500	-665.1321	-664.2333	-0.8988861	0.8965137	0.0023724	0.0023724	0.07381501	0.926185	1e-06	0.073815	1e-06	1e-06	0.926185	1e-06	0.073815	0.926185
52000	-674.1881	-673.2088	-0.9793185	0.949705	0.0296135	0.0296135	0.08088131	0.9191187	1e-06	0.0808813	1e-06	1e-06	0.919119	1e-06	0.0808813	0.919119
52500	-641.0958	-640.1746	-0.9212104	0.9084706	0.0127398	0.0127398	0.07339658	0.9266034	1e-06	0.0733966	1e-06	1e-06	0.926603	1e-06	0.0733966	0.926603
53000	-660.1077	-659.0935	-1.014199	0.9057552	0.108444	0.108444	0.0805218	0.9194782	1e-06	0.0805218	1e-06	1e-06	0.919478	1e-06	0.0805218	0.919478
53500	-678.6089	-677.7146	-0.8942434	0.8771845	0.0170589	0.0170589	0.08257566	0.9174243	1e-06	0.0825757	1e-06	1e-06	0.917424	1e-06	0.0825757	0.917424
54000	-699.9241	-698.9708	-0.9532793	0.8934618	0.0598175	0.0598175	0.08431896	0.915681	1e-06	0.084319	1e-06	1e-06	0.915681	1e-06	0.084319	0.915681
54500	-669.3421	-668.173	-1.169069	1.142791	0.0262783	0.0262783	0.05642266	0.9435773	1e-06	0.0564227	1e-06	1e-06	0.943577	1e-06	0.0564227	0.943577
55000	-676.1119	-674.9934	-1.118518	1.047604	0.0709141	0.0709141	0.07631851	0.9236815	1e-06	0.0763185	1e-06	1e-06	0.923681	1e-06	0.0763185	0.923681
55500	-652.3013	-651.3893	-0.9119877	0.8968471	0.0151406	0.0151406	0.0830028	0.9169972	1e-06	0.0830028	1e-06	1e-06	0.916997	1e-06	0.0830028	0.916997
56000	-691.6533	-690.5141	-1.139214	1.056546	0.0826681	0.0826681	0.0788541	0.9211459	1e-06	0.0788541	1e-06	1e-06	0.921146	1e-06	0.0788541	0.921146
56500	-648.2731	-646.8264	-1.446682	1.126224	0.320458	0.320458	0.06143026	0.9385697	1e-06	0.0614303	1e-06	1e-06	0.93857	1e-06	0.0614303	0.93857
57000	-689.3315	-688.246	-1.085531	1.004781	0.0807496	0.0807496	0.09053328	0.9094667	1e-06	0.0905333	1e-06	1e-06	0.909467	1e-06	0.0905333	0.909467
57500	-692.7692	-691.6779	-1.091228	1.090103	0.00112485	0.00112485	0.07073374	0.9292663	1e-06	0.0707337	1e-06	1e-06	0.929266	1e-06	0.0707337	0.929266
58000	-649.8437	-648.7131	-1.130581	1.037488	0.0930923	0.0930923	0.07331189	0.9266881	1e-06	0.0733119	1e-06	1e-06	0.926688	1e-06	0.0733119	0.926688
58500	-710.8074	-709.6295	-1.177982	1.091059	0.0869235	0.0869235	0.07824882	0.9217512	1e-06	0.0782488	1e-06	1e-06	0.921751	1e-06	0.0782488	0.921751
59000	-694.2171	-693.1759	-1.041189	0.9187453	0.122443	0.122443	0.08607897	0.913921	1e-06	0.086079	1e-06	1e-06	0.913921	1e-06	0.086079	0.913921
59500	-681.3961	-679.9517	-1.444333	1.096457	0.347876	0.347876	0.0676126	0.9323874	1e-06	0.0676126	1e-06	1e-06	0.932387	1e-06	0.0676126	0.932387
60000	-673.3842	-672.394	-0.9901524	0.9692336	0.0209188	0.0209188	0.07149868	0.9285013	1e-06	0.0714987	1e-06	1e-06	0.928501	1e-06	0.0714987	0.928501
60500	-669.7793	-668.7313	-1.047947	0.9775065	0.07044	0.07044	0.06896344	0.9310366	1e-06	0.0689634	1e-06	1e-06	0.931037	1e-06	0.0689634	0.931037
61000	-723.3399	-722.0593	-1.280596	1.161644	0.118952	0.118952	0.07924342	0.9207566	1e-06	0.0792434	1e-06	1e-06	0.920757	1e-06	0.0792434	0.920757
61500	-720.5101	-719.2064	-1.303739	1.066357	0.237382	0.237382	0.06755665	0.9324433	1e-06	0.0675567	1e-06	1e-06	0.932443	1e-06	0.0675567	0.932443
62000	-700.4067	-699.34	-1.066707	0.9659516	0.100755	0.100755	0.08798771	0.9120123	1e-06	0.0879877	1e-06	1e-06	0.912012	1e-06	0.0879877	0.912012
62500	-666.4207	-665.2586	-1.162094	1.128334	0.0337598	0.0337598	0.0627887	0.9372113	1e-06	0.0627887	1e-06	1e-06	0.937211	1e-06	0.0627887	0.937211
63000	-681.18	-679.9816	-1.198431	1.198133	0.000298566	0.000298566	0.06770892	0.9322911	1e-06	0.0677089	1e-06	1e-06	0.932291	1e-06	0.0677089	0.932291
63500	-763.7821	-762.4259	-1.356167	1.349787	0.00638029	0.00638029	0.06121091	0.9387891	1e-06	0.0612109	1e-06	1e-06	0.938789	1e-06	0.0612109	0.938789
64000	-725.8049	-724.6792	-1.125743	1.067137	0.0586061	0.0586061	0.07870404	0.921296	1e-06	0.078704	1e-06	1e-06	0.921296	1e-06	0.078704	0.921296
64500	-686.1024	-685.1023	-1.000109	0.9928918	0.00721745	0.00721745	0.06731452	0.9326855	1e-06	0.0673145	1e-06	1e-06	0.932685	1e-06	0.0673145	0.932685
65000	-660.3463	-659.1683	-1.178083	1.07973	0.0983534	0.0983534	0.05450465	0.9454954	1e-06	0.0545046	1e-06	1e-06	0.945495	1e-06	0.0545046	0.945495
65500	-708.3969	-707.2384	-1.1585	0.9966346	0.161866	0.161866	0.07856581	0.9214342	1e-06	0.0785658	1e-06	1e-06	0.921434	1e-06	0.0785658	0.921434
66000	-697.0853	-695.8929	-1.192446	1.090435	0.102012	0.102012	0.0745065	0.9254935	1e-06	0.0745065	1e-06	1e-06	0.925493	1e-06	0.0745065	0.925493
66500	-745.717	-744.3685	-1.348492	1.18883	0.159662	0.159662	0.07701125	0.9229888	1e-06	0.0770112	1e-06	1e-06	0.922989	1e-06	0.0770112	0.922989
67000	-742.3351	-740.7801	-1.555025	1.261139	0.293885	0.293885	0.07535793	0.9246421	1e-06	0.0753579	1e-06	1e-06	0.924642	1e-06	0.0753579	0.924642
67500	-714.7712	-713.4181	-1.353152	1.20672	0.146432	0.146432	0.06888726	0.9311127	1e-06	0.0688873	1e-06	1e-06	0.931113	1e-06	0.0688873	0.931113
68000	-654.8144	-653.8197	-0.9947409	0.9547834	0.0399575	0.0399575	0.07551216	0.9244878	1e-06	0.0755122	1e-06	1e-06	0.924488	1e-06	0.0755122	0.924488
68500	-662.9998	-661.9869	-1.01298	0.8566968	0.156283	0.156283	0.06649298	0.933507	1e-06	0.066493	1e-06	1e-06	0.933507	1e-06	0.066493	0.933507
69000	-712.3262	-711.228	-1.098184	1.004894	0.0932894	0.0932894	0.07821117	0.9217888	1e-06	0.0782112	1e-06	1e-06	0.921789	1e-06	0.0782112	0.921789
69500	-706.7753	-705.532	-1.243288	1.235929	0.00735945	0.00735945	0.07168366	0.9283163	1e-06	0.0716837	1e-06	1e-06	0.928316	1e-06	0.0716837	0.928316
70000	-668.6638	-667.6509	-1.012887	1.010923	0.00196348	0.00196348	0.05662377	0.9433762	1e-06	0.0566238	1e-06	1e-06	0.943376	1e-06	0.0566238	0.943376
70500	-682.9807	-681.8666	-1.114097	0.9437517	0.170345	0.170345	0.08003611	0.9199639	1e-06	0.0800361	1e-06	1e-06	0.919964	1e-06	0.0800361	0.919964
71000	-712.2228	-710.9602	-1.262565	1.115532	0.147033	0.147033	0.06341694	0.9365831	1e-06	0.0634169	1e-06	1e-06	0.936583	1e-06	0.0634169	0.936583
71500	-718.3099	-717.1603	-1.149643	1.057786	0.0918569	0.0918569	0.084667	0.915333	1e-06	0.084667	1e-06	1e-06	0.915333	1e-06	0.084667	0.915333
72000	-696.2203	-694.9124	-1.307879	1.12826	0.179619	0.179619	0.07116297	0.928837	1e-06	0.071163	1e-06	1e-06	0.928837	1e-06	0.071163	0.928837
72500	-676.5648	-675.138	-1.426742	1.085506	0.341237	0.341237	0.08135984	0.9186402	1e-06	0.0813598	1e-06	1e-06	0.91864	1e-06	0.0813598	0.91864
73000	-674.9283	-673.7062	-1.222097	1.136718	0.0853787	0.0853787	0.05786205	0.9421379	1e-06	0.0578621	1e-06	1e-06	0.942138	1e-06	0.0578621	0.942138
73500	-661.7107	-660.7339	-0.9767854	0.9147569	0.0620285	0.0620285	0.07966123	0.9203388	1e-06	0.0796612	1e-06	1e-06	0.920339	1e-06	0.0796612	0.920339
74000	-666.7649	-665.7737	-0.9912024	0.9329498	0.0582526	0.0582526	0.07693053	0.9230695	1e-06	0.0769305	1e-06	1e-06	0.923069	1e-06	0.0769305	0.923069
74500	-679.8673	-678.7957	-1.071543	0.9086127	0.162931	0.162931	0.09848382	0.9015162	1e-06	0.0984838	1e-06	1e-06	0.901516	1e-06	0.0984838	0.901516
