Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
25500	-730.426	-729.3919	-1.034122	0.9993793	0.0347432	0.0347432	0.08775665	0.9122434	1e-06	0.0877566	1e-06	1e-06	0.912243	1e-06	0.0877566	0.912243
26000	-711.8177	-710.7508	-1.066946	1.015246	0.0517003	0.0517003	0.0740989	0.9259011	1e-06	0.0740989	1e-06	1e-06	0.925901	1e-06	0.0740989	0.925901
26500	-697.6039	-696.6288	-0.9750914	0.9025129	0.0725785	0.0725785	0.1047416	0.8952584	1e-06	0.104742	1e-06	1e-06	0.895258	1e-06	0.104742	0.895258
27000	-678.6288	-677.4921	-1.136689	0.9731196	0.163569	0.163569	0.07449827	0.9255017	1e-06	0.0744983	1e-06	1e-06	0.925502	1e-06	0.0744983	0.925502
27500	-658.013	-657.2583	-0.7547319	0.744198	0.0105339	0.0105339	0.1088588	0.8911412	1e-06	0.108859	1e-06	1e-06	0.891141	1e-06	0.108859	0.891141
28000	-647.4305	-646.3955	-1.034949	1.020629	0.0143198	0.0143198	0.05915687	0.9408431	1e-06	0.0591569	1e-06	1e-06	0.940843	1e-06	0.0591569	0.940843
28500	-720.5394	-719.3117	-1.227753	1.141353	0.0863994	0.0863994	0.08454638	0.9154536	1e-06	0.0845464	1e-06	1e-06	0.915454	1e-06	0.0845464	0.915454
29000	-670.5083	-669.4134	-1.094981	1.060779	0.0342022	0.0342022	0.06590798	0.934092	1e-06	0.065908	1e-06	1e-06	0.934092	1e-06	0.065908	0.934092
29500	-678.0797	-676.9917	-1.088019	1.077808	0.0102117	0.0102117	0.06896766	0.9310323	1e-06	0.0689677	1e-06	1e-06	0.931032	1e-06	0.0689677	0.931032
30000	-678.7639	-677.6514	-1.112491	1.097766	0.0147243	0.0147243	0.0628362	0.9371638	1e-06	0.0628362	1e-06	1e-06	0.937164	1e-06	0.0628362	0.937164
30500	-648.5121	-647.5097	-1.002361	0.9299477	0.0724129	0.0724129	0.08029537	0.9197046	1e-06	0.0802954	1e-06	1e-06	0.919705	1e-06	0.0802954	0.919705
31000	-733.443	-732.222	-1.221055	1.090366	0.130689	0.130689	0.07789866	0.9221013	1e-06	0.0778987	1e-06	1e-06	0.922101	1e-06	0.0778987	0.922101
31500	-719.8183	-718.6067	-1.211583	1.133282	0.0783015	0.0783015	0.07077875	0.9292212	1e-06	0.0707788	1e-06	1e-06	0.929221	1e-06	0.0707788	0.929221
32000	-687.9332	-686.7594	-1.173803	1.069949	0.103854	0.103854	0.06830998	0.93169	1e-06	0.06831	1e-06	1e-06	0.93169	1e-06	0.06831	0.93169
32500	-716.3246	-715.2351	-1.089455	1.087737	0.00171844	0.00171844	0.07259911	0.9274009	1e-06	0.0725991	1e-06	1e-06	0.927401	1e-06	0.0725991	0.927401
33000	-713.886	-712.7977	-1.088328	1.038979	0.0493496	0.0493496	0.09725522	0.9027448	1e-06	0.0972552	1e-06	1e-06	0.902745	1e-06	0.0972552	0.902745
33500	-703.5957	-702.6241	-0.9715713	0.9545609	0.0170103	0.0170103	0.07872068	0.9212793	1e-06	0.0787207	1e-06	1e-06	0.921279	1e-06	0.0787207	0.921279
34000	-694.5989	-693.4311	-1.167828	1.015938	0.15189	0.15189	0.07597979	0.9240202	1e-06	0.0759798	1e-06	1e-06	0.92402	1e-06	0.0759798	0.92402
34500	-665.7755	-664.7607	-1.014799	0.9887752	0.0260236	0.0260236	0.07671386	0.9232861	1e-06	0.0767139	1e-06	1e-06	0.923286	1e-06	0.0767139	0.923286
35000	-701.7905	-700.6075	-1.182938	1.048771	0.134167	0.134167	0.08227293	0.9177271	1e-06	0.0822729	1e-06	1e-06	0.917727	1e-06	0.0822729	0.917727
35500	-661.1253	-660.1427	-0.9825163	0.9755668	0.00694944	0.00694944	0.06864032	0.9313597	1e-06	0.0686403	1e-06	1e-06	0.93136	1e-06	0.0686403	0.93136
36000	-664.8857	-663.974	-0.9116623	0.9098334	0.0018289	0.0018289	0.06782003	0.93218	1e-06	0.06782	1e-06	1e-06	0.93218	1e-06	0.06782	0.93218
36500	-707.3986	-706.2048	-1.19381	1.135376	0.0584336	0.0584336	0.06335058	0.9366494	1e-06	0.0633506	1e-06	1e-06	0.936649	1e-06	0.0633506	0.936649
