"SA","EP","WP","NA","PTP","AF","NT"
0,130.948436335177,37.3582062016873,112.209794480345,3329.87974720394,192.792990710651,76.4249759382869
130.948436335177,0,168.306642536864,18.7386418548324,3198.93131086876,61.8445543754741,54.5234603968901
37.3582062016873,168.306642536864,0,149.568000682032,3367.23795340562,230.151196912338,113.783182139974
112.209794480345,18.7386418548324,149.568000682032,0,3217.66995272359,80.5831962303065,35.7848185420577
3329.87974720394,3198.93131086876,3367.23795340562,3217.66995272359,0,3137.08675649329,3253.45477126565
192.792990710651,61.8445543754741,230.151196912338,80.5831962303065,3137.08675649329,0,116.368014772364
76.4249759382869,54.5234603968901,113.783182139974,35.7848185420577,3253.45477126565,116.368014772364,0
