iterationnode_indexbranch_start_timebranch_end_timestart_stateend_statetransition_timetransition_typeparent_indexchild1_indexchild2_index
20010.55970020.5597anagenetic122NANA
21010.55970020.5597anagenetic122NANA
22010.55970020.5597anagenetic122NANA
23010.55970020.5597anagenetic122NANA
24010.55970020.5597anagenetic122NANA
25010.55970020.5597anagenetic122NANA
26010.55970020.5597anagenetic122NANA
27010.55970020.5597anagenetic122NANA
28010.55970020.5597anagenetic122NANA
29010.55970020.5597anagenetic122NANA
30010.55970020.5597anagenetic122NANA
31010.55970020.5597anagenetic122NANA
32010.55970020.5597anagenetic122NANA
33010.55970020.5597anagenetic122NANA
34010.55970020.5597anagenetic122NANA
35010.55970020.5597anagenetic122NANA
36010.55970020.5597anagenetic122NANA
37010.55970020.5597anagenetic122NANA
38010.55970020.5597anagenetic122NANA
39010.55970020.5597anagenetic122NANA
40010.55970020.5597anagenetic122NANA
41010.55970020.5597anagenetic122NANA
42010.55970020.5597anagenetic122NANA
43010.55970020.5597anagenetic122NANA
44010.55970020.5597anagenetic122NANA
45010.55970020.5597anagenetic122NANA
46010.55970020.5597anagenetic122NANA
47010.55970020.5597anagenetic122NANA
48010.55970020.5597anagenetic122NANA
49010.55970020.5597anagenetic122NANA
50010.55970020.5597anagenetic122NANA
51010.55970020.5597anagenetic122NANA
52010.55970020.5597anagenetic122NANA
53010.55970020.5597anagenetic122NANA
54010.55970020.5597anagenetic122NANA
55010.55970020.5597anagenetic122NANA
56010.55970020.5597anagenetic122NANA
57010.55970020.5597anagenetic122NANA
58010.55970020.5597anagenetic122NANA
59010.55970020.5597anagenetic122NANA
60010.55970020.5597anagenetic122NANA
61010.55970020.5597anagenetic122NANA
62010.55970020.5597anagenetic122NANA
63010.55970020.5597anagenetic122NANA
64010.55970020.5597anagenetic122NANA
65010.559700150.5597anagenetic122NANA
65010.559701520.549181anagenetic122NANA
66010.55970020.5597anagenetic122NANA
67010.55970020.5597anagenetic122NANA
68010.55970020.5597anagenetic122NANA
69010.55970020.5597anagenetic122NANA
70010.55970020.5597anagenetic122NANA
71010.55970020.5597anagenetic122NANA
